timeStep areaDensityCounting-PID5 areaDensityCounting-PID6 areaDensityCounting-PID7 areaDensityCounting-PID8 areaDensityCounting-PID9 areaDensityCounting-PID10 areaDensityCounting-PID11 areaDensityCounting-PID12 areaDensityCounting-PID13 areaDensityCounting-PID14 areaDensityCounting-PID15 areaDensityCounting-PID16 areaDensityCounting-PID17
482 3 3 6 6 4 6 9 1 13 11 12 14 12
483 3 3 6 6 4 6 9 1 13 11 12 14 12
484 3 3 6 6 4 6 9 1 13 11 12 14 12
485 3 3 6 6 4 6 9 1 13 11 12 14 12
486 3 3 6 6 4 6 9 1 13 11 12 14 12
487 3 3 6 6 4 6 9 1 13 11 12 14 12
488 3 3 6 6 4 6 9 1 13 11 12 14 12
489 3 3 6 6 4 6 9 1 13 11 12 14 12
490 3 3 6 6 4 6 9 1 13 11 12 14 12
491 3 3 6 5 5 6 9 1 13 11 12 14 12
492 3 3 6 5 5 6 7 1 15 11 12 14 12
493 3 3 6 5 5 6 7 1 15 11 12 14 12
494 3 3 6 5 5 6 8 1 14 11 12 14 12
495 3 3 6 5 5 6 9 1 13 11 12 14 12
496 3 3 6 5 5 6 9 1 13 11 12 14 12
497 3 3 6 5 5 6 8 1 13 12 12 14 12
498 3 3 6 5 5 6 8 1 13 12 12 14 12
499 3 3 6 5 5 6 8 1 13 12 12 14 12
500 3 3 6 5 5 6 8 1 13 12 13 14 11
501 3 3 6 6 5 6 8 0 13 11 13 15 11
502 3 3 6 5 6 6 7 0 14 11 13 14 12
503 3 3 6 5 5 6 7 1 14 11 13 13 13
504 3 3 6 6 5 6 7 0 14 11 13 13 13
505 3 3 6 6 5 6 7 0 14 11 13 13 13
506 3 3 6 7 4 6 7 0 14 11 13 13 13
507 3 3 6 7 4 6 7 0 14 11 13 14 12
508 3 3 6 7 4 6 7 0 14 11 13 14 12
509 3 3 6 7 4 6 7 0 14 11 13 14 12
510 3 3 6 7 4 6 7 0 14 11 13 14 12
511 3 3 6 7 4 6 7 0 14 11 13 14 12
512 3 3 6 7 3 6 7 1 14 11 13 13 13
513 3 3 6 7 3 6 7 0 15 12 13 13 12
514 3 3 6 7 3 6 8 0 14 12 14 12 12
515 3 3 6 6 4 6 7 0 14 13 14 12 12
516 3 3 6 6 4 6 7 0 14 13 14 12 12
517 3 3 6 6 4 6 7 0 14 13 14 12 12
518 3 3 6 6 4 6 7 0 14 12 15 12 12
519 3 3 6 6 4 6 7 0 14 12 15 12 12
520 3 3 6 6 4 6 7 0 13 13 14 12 13
521 3 3 6 5 5 6 7 0 13 13 14 12 13
522 3 3 6 6 3 6 7 1 13 13 14 12 13
523 3 3 6 5 4 6 7 1 13 13 14 12 13
524 3 3 6 5 4 6 8 0 13 13 14 12 13
525 3 3 6 5 4 6 8 0 13 14 13 12 13
526 3 3 6 5 4 6 8 0 13 14 13 12 13
527 3 3 6 5 4 6 7 0 14 14 13 12 13
528 3 3 6 5 4 6 7 0 14 12 15 12 13
529 3 3 6 5 4 6 7 0 14 13 14 12 13
530 3 3 6 5 4 6 7 0 14 12 15 12 13
531 3 3 6 4 5 6 7 0 14 12 14 12 14
532 3 3 6 5 4 6 7 0 14 12 14 12 14
533 3 3 6 5 4 6 8 0 14 12 14 12 13
534 3 3 6 5 3 6 8 1 14 12 14 12 13
535 3 3 6 4 4 6 8 0 14 13 14 13 12
536 3 3 6 4 4 6 9 0 14 13 13 13 12
537 3 3 6 4 4 6 9 0 14 14 12 12 13
538 3 3 6 4 4 6 9 0 14 13 13 12 13
539 3 3 6 4 4 6 9 0 14 14 12 12 13
540 3 3 6 4 4 6 8 0 15 13 12 13 13
541 3 3 6 4 4 6 8 0 15 12 13 13 13
542 3 3 6 4 4 6 8 0 15 12 13 13 13
543 3 3 6 4 4 6 8 0 15 13 12 13 13
544 3 3 6 4 4 6 8 0 15 14 12 13 12
545 3 3 6 4 4 6 8 0 15 15 11 12 13
546 3 3 6 4 4 6 8 0 15 14 12 12 13
547 3 3 6 4 4 6 8 0 15 12 14 13 12
548 3 3 6 4 4 6 8 0 15 13 13 13 12
549 3 3 6 4 4 6 8 0 15 12 13 15 11
550 3 3 6 4 4 6 8 0 15 12 13 14 12
551 3 3 6 4 4 6 7 0 15 13 13 14 12
552 3 3 6 4 4 6 7 0 15 13 13 14 12
553 3 3 6 4 3 6 7 1 15 13 13 14 12
554 3 3 6 4 3 6 8 0 15 13 13 14 12
555 3 3 6 4 3 6 9 0 14 13 13 14 12
556 3 3 6 4 3 6 7 0 15 14 13 14 12
557 3 3 6 4 3 6 7 0 15 13 14 14 12
558 3 3 6 4 3 6 8 0 14 14 14 13 12
559 3 3 6 4 3 6 7 0 14 15 13 13 13
560 3 3 6 4 3 6 7 0 14 14 13 14 13
561 3 3 6 4 3 6 7 0 14 12 15 14 13
562 3 3 6 4 3 6 7 0 14 13 14 14 13
563 3 3 6 4 3 6 7 0 14 12 15 14 13
564 3 3 6 4 3 6 7 0 14 13 14 13 14
565 3 3 6 4 3 6 7 0 14 13 13 13 15
566 3 3 6 4 3 6 8 0 13 12 12 14 16
567 3 3 6 4 3 6 8 0 13 11 13 15 15
568 3 3 6 4 3 6 8 0 13 10 14 16 14
569 3 3 6 4 3 6 8 0 13 11 13 16 14
570 3 3 6 4 3 6 8 0 13 11 13 16 14
571 3 3 6 4 3 6 8 0 13 11 13 16 14
572 3 3 6 4 3 6 8 0 13 11 12 16 15
573 3 3 6 4 3 6 8 0 13 10 13 17 14
574 3 3 6 4 3 6 8 0 13 10 13 16 15
575 3 3 6 4 3 6 8 0 13 10 13 16 15
576 3 3 6 4 3 6 8 0 13 10 13 15 16
577 3 3 6 4 3 6 8 0 13 10 13 15 16
578 3 3 6 4 3 6 8 0 13 10 13 15 16
579 3 3 6 4 3 6 8 0 13 10 13 15 16
580 3 3 6 4 3 6 8 0 13 10 13 15 16
581 3 3 6 4 3 6 8 0 13 10 13 15 16
582 3 3 6 4 3 6 8 0 13 10 13 15 16
583 3 3 6 4 3 6 8 0 13 10 13 15 16
584 3 3 6 4 3 6 8 0 13 10 13 15 16
585 3 3 6 4 3 6 8 0 13 10 13 15 16
586 3 3 6 4 3 6 8 0 13 10 12 14 18
587 3 3 6 4 3 6 8 0 13 9 13 14 18
588 3 3 6 4 3 6 8 0 13 9 13 14 18
589 3 3 6 4 3 6 8 0 13 10 13 14 17
590 3 3 6 4 3 6 8 0 13 10 13 14 17
591 3 3 6 4 3 6 8 0 13 11 12 14 17
592 3 3 6 4 3 6 8 0 13 11 12 15 16
593 3 3 6 4 3 6 8 0 13 11 12 15 16
594 3 3 6 4 3 6 8 0 13 11 12 15 16
595 3 3 6 4 3 6 8 0 13 11 12 15 16
596 3 3 6 4 3 6 8 0 13 11 12 15 16
597 3 3 6 4 3 6 8 0 13 11 12 15 16
598 3 3 6 4 3 6 8 0 13 11 12 16 15
599 3 3 6 4 3 6 8 0 13 11 12 16 15
600 3 3 6 4 3 6 8 0 13 11 12 16 15
601 3 3 6 4 3 6 8 0 13 11 12 16 15
602 3 3 6 4 3 6 8 0 13 11 12 16 15
603 3 3 6 4 3 6 8 0 13 11 12 16 15
604 3 3 6 4 3 6 8 0 13 11 12 16 15
605 3 3 6 4 3 6 8 0 13 11 12 16 15
606 3 3 6 4 3 6 8 0 13 11 12 16 15
607 3 3 6 4 3 6 8 0 13 11 12 16 15
608 3 3 6 4 3 6 8 0 13 11 12 16 15
609 3 3 6 4 3 6 8 0 13 11 12 16 15
610 3 3 6 4 3 6 8 0 13 11 12 16 15
611 3 3 6 4 3 6 8 0 13 11 12 16 15
612 3 3 6 4 3 6 8 0 13 11 12 16 15
613 3 3 6 4 3 6 8 0 13 11 12 16 15
614 3 3 6 4 3 6 8 0 13 11 12 16 15
615 3 3 6 4 3 6 8 0 13 11 12 16 15
616 3 3 6 4 3 6 8 0 13 11 12 16 15
617 3 3 6 4 3 6 8 0 13 11 12 16 15
618 3 3 6 4 3 6 8 0 13 11 12 17 14
619 3 3 6 4 3 6 8 0 13 11 13 16 14
620 3 3 6 4 3 6 8 0 13 11 13 15 15
621 3 3 6 4 3 6 8 0 13 12 12 15 15
622 3 3 6 4 3 6 8 0 13 11 14 14 15
623 3 3 6 4 3 6 8 0 13 10 14 15 15
624 3 3 6 4 3 6 8 0 13 13 13 14 14
625 3 3 6 4 3 6 8 0 13 12 14 14 14
626 3 3 6 4 3 6 8 0 13 12 13 15 14
627 3 3 6 4 3 6 8 0 13 13 13 14 14
628 3 3 6 4 3 6 8 0 13 13 13 14 14
629 3 3 6 2 4 6 8 1 13 13 13 14 14
630 3 3 6 3 3 6 10 0 13 12 13 14 14
631 3 3 6 3 3 6 9 0 14 12 13 14 14
632 3 3 6 3 3 6 9 0 14 12 13 14 14
633 3 3 6 3 3 6 9 0 14 12 13 14 14
634 3 3 6 3 3 6 9 0 14 12 13 14 14
635 3 3 6 3 3 6 9 0 14 12 12 14 15
636 3 3 6 3 3 6 9 0 14 12 12 14 15
637 3 3 6 3 3 6 9 0 14 12 12 14 15
638 3 3 6 3 3 6 9 0 14 12 13 14 14
639 3 3 6 3 3 6 9 0 14 12 13 14 14
640 3 3 6 3 3 6 9 0 14 12 13 14 14
641 3 3 6 3 3 6 9 0 14 12 13 14 14
642 3 3 6 3 3 6 9 0 14 12 13 14 14
643 3 3 6 3 3 6 9 0 14 12 13 14 14
644 3 3 6 3 3 6 9 0 14 12 13 14 14
645 3 3 6 3 3 6 9 0 14 12 13 15 13
646 3 3 6 3 3 6 9 0 14 12 13 15 13
647 3 3 6 3 3 6 9 0 14 12 13 15 13
648 3 3 6 3 3 6 9 0 14 12 13 15 13
649 3 3 6 3 3 6 9 0 14 12 13 15 13
650 3 3 6 3 3 6 9 0 14 12 13 15 13
651 3 3 6 3 3 6 9 0 14 12 13 15 13
652 3 3 6 3 3 6 9 0 14 12 13 15 13
653 3 3 6 3 3 6 9 0 14 12 13 15 13
654 3 3 6 3 3 6 9 0 14 12 13 15 13
655 3 3 6 3 3 6 9 0 14 12 13 15 13
656 3 3 6 3 3 6 9 0 14 12 13 15 13
657 3 3 6 3 3 6 9 0 14 12 13 15 13
658 3 3 6 2 3 6 9 1 14 12 13 15 13
659 3 3 6 3 2 6 9 0 15 12 13 15 13
660 3 3 6 3 2 6 9 0 15 12 13 15 13
661 3 3 6 3 2 6 8 0 16 12 13 15 13
662 3 3 6 3 2 6 9 0 15 12 13 15 13
663 3 3 6 3 2 6 9 0 15 12 13 15 13
664 3 3 6 3 2 6 9 0 15 12 13 15 13
665 3 3 6 3 2 6 8 0 16 12 13 15 13
666 3 3 6 3 2 6 8 0 16 12 13 15 13
667 3 3 6 3 2 6 8 0 16 12 13 15 13
668 3 3 6 3 2 6 8 0 16 12 13 15 13
669 3 3 6 3 2 6 8 0 16 12 13 15 13
670 3 3 6 3 2 6 8 0 16 12 13 15 13
671 3 3 6 3 2 6 8 0 16 12 13 15 13
672 3 3 6 3 2 6 8 0 16 12 13 15 13
673 3 3 6 3 2 6 7 0 17 12 13 15 13
674 3 3 6 3 2 6 7 0 17 12 13 15 13
675 3 3 6 3 2 6 7 0 17 12 13 15 13
676 3 3 6 3 2 6 7 0 17 12 13 15 13
677 3 3 6 3 2 6 7 0 17 12 13 15 13
678 3 3 6 3 2 6 7 0 17 12 13 15 13
679 3 3 6 3 2 6 7 0 17 12 13 15 13
680 3 3 6 3 2 6 7 0 17 12 13 15 13
681 3 3 6 3 2 6 7 0 17 12 13 15 13
682 3 3 6 3 2 6 7 0 17 12 13 15 13
683 3 3 6 3 2 6 7 0 17 12 13 15 13
684 3 3 6 3 2 6 7 0 17 12 13 15 13
685 3 3 6 3 2 6 7 0 17 12 13 15 13
686 3 3 6 3 2 6 7 0 17 12 13 15 13
687 3 3 6 3 2 6 7 0 17 12 13 15 13
688 3 3 6 3 2 6 7 0 17 12 13 15 13
689 3 3 6 3 2 6 7 0 17 12 13 15 13
690 3 3 6 3 2 6 7 0 17 12 13 15 13
691 3 3 6 3 2 6 7 0 17 12 13 15 13
692 3 3 6 3 2 6 7 0 17 12 13 15 13
693 3 3 6 3 2 6 7 0 17 12 13 15 13
694 3 3 6 3 2 6 7 0 17 12 13 15 13
695 3 3 6 3 2 6 7 0 17 12 13 15 13
696 3 3 6 3 2 6 8 0 16 12 13 15 13
697 3 3 6 3 2 6 8 0 16 12 13 15 13
698 3 3 6 3 2 6 8 0 16 12 13 15 13
699 3 3 6 3 2 6 8 0 16 12 13 15 13
700 3 3 6 3 2 6 8 0 16 12 13 15 13
701 3 3 6 3 2 6 8 0 16 12 13 15 13
702 3 3 6 3 2 6 8 0 16 12 13 15 13
703 3 3 6 3 2 6 8 0 16 12 13 15 13
704 3 3 6 3 2 6 10 0 14 12 13 15 13
705 3 3 6 3 2 6 9 0 15 12 13 15 13
706 3 3 6 3 2 6 9 0 15 12 13 15 13
707 3 3 6 3 2 6 9 0 15 12 13 15 13
708 3 3 6 3 2 6 8 0 15 13 13 15 13
709 3 3 6 3 2 6 9 0 14 13 13 15 13
710 3 3 6 3 2 6 9 0 14 13 13 15 13
711 3 3 6 3 2 6 8 0 14 13 14 15 13
712 3 3 6 3 2 6 7 0 14 14 14 15 13
713 3 3 6 3 2 6 7 0 14 14 14 15 13
714 3 3 6 3 2 6 7 0 14 14 14 15 13
715 3 3 6 3 2 6 7 0 14 15 13 15 13
716 3 3 6 3 2 6 8 0 13 13 15 15 13
717 3 3 6 3 2 6 8 0 14 13 14 15 13
718 3 3 6 3 2 6 9 0 13 12 15 15 13
719 3 3 6 3 2 6 9 0 13 11 16 15 13
720 3 3 6 3 2 6 9 0 13 11 16 15 13
721 3 3 6 3 2 6 9 0 13 11 15 16 13
722 3 3 6 3 2 6 9 0 13 12 14 16 13
723 3 3 6 3 2 6 9 0 13 12 14 16 13
724 3 3 6 3 2 6 9 0 13 12 14 16 13
725 3 3 6 3 2 6 9 0 13 12 14 16 13
726 3 3 6 3 2 6 9 0 13 12 14 16 13
727 3 3 6 3 2 6 9 0 13 11 15 16 13
728 3 3 6 3 2 6 9 0 13 11 15 16 13
729 3 3 6 3 2 6 9 0 13 11 15 16 13
730 3 3 6 3 2 6 9 0 13 11 15 16 13
731 3 3 6 3 2 6 9 0 13 12 14 16 13
732 3 3 6 3 2 6 9 0 13 12 14 16 13
733 3 3 6 3 2 6 9 0 13 12 14 16 13
734 3 3 6 3 2 6 9 0 13 12 14 16 13
735 3 3 6 3 2 6 9 0 13 12 14 16 13
736 3 3 6 3 2 6 9 0 13 12 14 16 13
737 3 3 6 3 2 6 9 0 13 12 14 16 13
738 3 3 6 3 2 6 9 0 13 11 14 17 13
739 3 3 6 3 2 6 9 0 13 11 14 17 13
740 3 3 6 3 2 6 9 0 13 11 14 17 13
741 3 3 6 3 2 6 9 0 13 10 15 17 13
742 3 3 6 3 2 6 9 0 13 10 15 17 13
743 3 3 6 3 2 6 9 0 13 10 15 16 14
744 3 3 6 3 2 6 9 0 13 10 15 16 14
745 3 3 6 3 2 6 9 0 13 10 15 16 14
746 3 3 6 3 2 6 9 0 13 10 15 16 14
747 3 3 6 3 2 6 9 0 13 10 15 16 14
748 3 3 6 3 2 6 9 0 13 10 15 16 14
749 3 3 6 3 2 6 9 0 13 10 15 16 14
750 3 3 6 3 2 6 9 0 13 10 15 16 14
751 3 3 6 3 2 6 9 0 13 10 15 16 14
752 3 3 6 3 2 6 9 0 13 10 15 16 14
753 3 3 6 3 2 6 9 0 13 10 15 16 14
754 3 3 6 3 2 6 9 0 13 10 15 16 14
755 3 3 6 3 2 6 9 0 13 10 15 16 14
756 3 3 6 3 2 6 9 0 13 10 15 16 14
757 3 3 6 3 2 6 9 0 13 10 15 16 14
758 3 3 6 3 2 6 9 0 13 10 15 16 14
759 3 3 6 3 2 6 9 0 13 10 15 16 14
760 3 3 6 3 2 6 9 0 13 10 15 16 14
761 3 3 6 3 2 6 9 0 13 10 15 16 14
762 3 3 6 3 2 6 9 0 13 10 15 16 14
763 3 3 6 3 2 6 9 0 13 10 15 16 14
764 3 3 6 3 2 6 9 0 13 10 15 16 14
765 3 3 6 3 2 6 9 0 13 10 15 16 14
766 3 3 6 3 2 6 9 0 13 10 15 16 14
767 3 3 6 3 2 6 9 0 13 10 15 16 14
768 3 3 6 3 2 6 9 0 13 10 15 16 14
769 3 3 6 3 2 6 9 0 13 10 15 16 14
770 3 3 6 3 2 6 9 0 13 10 15 16 14
771 3 3 6 3 2 6 9 0 13 10 15 16 14
772 3 3 6 3 2 6 9 0 13 10 15 16 14
773 3 3 6 3 2 6 9 0 13 10 15 16 14
774 3 3 6 3 2 6 9 0 13 10 15 16 14
775 3 3 6 3 2 6 9 0 13 10 15 16 14
776 3 3 6 3 2 6 9 0 13 10 15 16 14
777 3 3 6 3 2 6 9 0 13 10 15 16 14
778 3 3 6 3 2 6 9 0 13 10 15 16 14
779 3 3 6 3 2 6 9 0 13 10 15 17 13
780 3 3 6 3 2 6 9 0 13 10 15 17 13
781 3 3 6 3 2 6 9 0 13 10 15 17 13
782 3 3 6 3 2 6 9 0 13 10 15 17 13
783 3 3 6 3 2 6 9 0 13 10 15 17 13
784 3 3 6 3 2 6 9 0 13 10 14 16 15
785 3 3 6 3 2 6 9 0 13 10 14 16 15
786 3 3 6 3 2 6 9 0 13 10 14 16 15
787 3 3 6 3 2 6 9 0 13 10 14 16 15
788 3 3 6 3 2 6 9 0 13 10 14 16 15
789 3 3 6 3 2 6 9 0 13 10 14 16 15
790 3 3 6 3 2 6 9 0 13 10 14 16 15
791 3 3 6 3 2 6 9 0 13 10 14 16 15
792 3 3 6 3 2 6 9 0 13 10 14 16 15
793 3 3 6 3 2 6 9 0 13 10 14 16 15
794 3 3 6 3 2 6 9 0 13 10 14 16 15
795 3 3 6 3 2 6 9 0 13 10 14 16 15
796 3 3 6 3 2 6 9 0 13 10 14 16 15
797 3 3 6 3 2 6 9 0 13 10 14 16 15
798 3 3 6 3 2 6 9 0 13 10 14 16 15
799 3 3 6 3 2 6 8 0 13 12 13 16 15
800 3 3 6 3 2 6 8 0 13 12 13 16 15
801 3 3 6 3 2 6 8 0 13 12 13 16 15
802 3 3 6 3 2 6 8 0 13 11 14 16 15
803 3 3 6 3 2 6 8 0 13 11 14 16 15
804 3 3 6 3 2 6 8 0 13 11 14 15 16
805 3 3 6 3 2 6 8 0 13 11 14 15 16
