timeStep areaDensityCounting-PID5 areaDensityCounting-PID6 areaDensityCounting-PID7 areaDensityCounting-PID8 areaDensityCounting-PID9 areaDensityCounting-PID10 areaDensityCounting-PID11 areaDensityCounting-PID12 areaDensityCounting-PID13 areaDensityCounting-PID14 areaDensityCounting-PID15 areaDensityCounting-PID16 areaDensityCounting-PID17
48 6 5 11 8 12 8 8 1 12 5 4 9 11
49 6 5 11 8 12 8 9 1 11 5 4 9 11
50 6 5 11 8 12 8 9 1 11 4 5 9 11
51 6 5 11 8 12 8 8 1 12 5 4 8 12
52 6 5 11 8 12 8 7 1 12 5 5 8 12
53 6 5 11 8 12 8 6 1 13 5 5 9 11
54 6 5 11 8 12 8 8 1 11 5 5 9 11
55 6 5 11 8 12 8 8 1 11 5 5 9 11
56 6 5 11 8 12 8 8 1 11 5 4 8 13
57 6 6 10 8 12 8 8 1 11 5 4 9 12
58 6 6 10 8 12 8 8 1 11 5 4 10 11
59 6 6 10 8 12 8 8 1 11 5 4 10 11
60 6 6 10 8 12 8 10 1 10 4 4 10 11
61 6 7 9 8 12 8 11 1 9 4 4 10 11
62 6 6 10 8 12 8 10 1 10 4 4 8 13
63 6 8 8 8 12 8 11 1 9 4 4 9 12
64 5 8 9 8 12 8 12 1 8 4 5 9 11
65 5 8 9 8 12 8 12 1 8 3 6 9 11
66 5 8 9 8 12 8 12 1 8 3 6 9 11
67 5 8 9 8 12 8 12 1 8 3 6 9 11
68 5 8 9 8 12 8 12 1 8 4 4 9 12
69 5 8 9 8 12 8 11 1 9 4 4 7 14
70 5 8 9 8 12 8 11 1 9 4 4 7 14
71 5 8 9 8 12 8 10 1 10 4 4 8 13
72 5 7 10 8 12 7 11 1 9 3 5 8 13
73 5 7 10 9 11 7 11 1 9 3 5 7 14
74 5 8 10 9 11 7 11 1 9 3 4 9 13
75 5 7 10 9 11 8 10 1 10 3 4 10 12
76 5 7 10 8 12 8 11 1 9 3 5 11 10
77 5 7 10 8 12 8 11 0 10 4 4 10 11
78 5 7 10 8 12 8 10 1 10 4 4 10 11
79 5 7 10 8 12 8 11 1 9 4 4 8 13
80 5 7 10 8 12 8 11 1 9 4 4 8 13
81 5 7 10 8 12 8 8 1 12 4 4 8 13
82 5 7 10 8 12 8 8 1 12 4 4 9 12
83 5 7 10 8 12 8 8 1 12 3 5 9 12
84 5 7 10 8 12 8 8 1 12 3 5 9 12
85 5 7 10 8 12 8 9 1 11 3 5 10 11
86 5 7 10 8 12 8 9 1 11 3 5 10 11
87 5 7 10 8 12 8 10 1 10 3 5 9 12
88 5 7 10 8 12 8 8 1 12 3 5 10 11
89 5 7 10 8 12 8 9 1 11 3 5 11 10
90 5 7 10 8 12 8 10 1 10 3 5 10 11
91 5 6 11 8 12 8 10 1 9 4 5 10 11
92 5 6 11 8 12 8 8 1 11 4 5 10 11
93 5 6 11 8 12 8 8 1 11 4 5 11 10
94 5 6 11 8 12 8 9 1 10 4 5 9 12
95 5 6 11 8 12 8 10 1 8 4 6 9 12
96 5 6 11 7 13 8 9 1 9 4 6 10 11
97 5 6 11 7 13 8 10 1 9 4 5 9 12
98 5 6 11 7 13 8 10 1 9 4 5 9 12
99 5 6 11 7 13 8 10 1 9 4 5 10 11
