timeStep areaDensityCounting-PID5 areaDensityCounting-PID6 areaDensityCounting-PID7 areaDensityCounting-PID8 areaDensityCounting-PID9 areaDensityCounting-PID10 areaDensityCounting-PID11 areaDensityCounting-PID12 areaDensityCounting-PID13 areaDensityCounting-PID14 areaDensityCounting-PID15 areaDensityCounting-PID16 areaDensityCounting-PID17
476 4 4 6 6 5 7 7 1 10 15 15 14 6
477 4 4 6 6 5 7 7 1 10 15 15 13 7
478 4 4 6 6 5 7 7 1 10 15 15 13 7
479 4 4 6 6 5 7 7 1 10 16 14 13 7
480 4 4 6 6 5 7 7 1 10 16 14 12 8
481 4 4 6 6 5 7 7 1 10 15 15 12 8
482 4 4 6 6 5 7 7 1 10 15 16 13 6
483 4 4 6 6 5 7 7 1 10 15 16 13 6
484 4 4 6 5 5 7 7 2 10 15 16 13 6
485 4 4 6 6 5 7 8 1 9 15 16 12 7
486 4 4 6 6 5 7 8 1 8 15 16 13 7
487 4 4 6 6 5 7 8 1 8 16 15 13 7
488 4 4 6 6 5 7 8 0 10 15 15 12 8
489 4 4 6 6 5 7 8 0 10 15 15 12 8
490 4 4 6 6 5 7 7 0 10 14 17 14 6
491 4 4 6 7 4 7 7 0 10 15 16 13 7
492 4 4 6 6 5 7 7 0 10 15 16 13 7
493 4 4 6 4 6 7 7 1 10 15 16 13 7
494 4 4 6 5 5 7 8 0 10 17 15 12 7
495 4 4 6 5 5 7 7 0 10 17 14 11 10
496 4 4 6 5 5 7 7 0 10 19 13 10 10
497 4 4 6 5 5 7 6 0 11 19 14 11 8
498 4 4 6 5 4 7 6 1 11 19 14 11 8
499 4 4 6 5 4 7 6 1 11 19 14 11 8
500 4 4 6 5 4 7 6 0 12 19 13 11 9
501 4 4 6 5 4 7 6 0 12 20 13 11 8
502 4 4 6 6 3 7 6 0 12 19 14 11 8
503 4 4 6 5 4 7 6 0 12 18 15 11 8
504 4 4 6 4 5 7 6 1 11 17 16 11 8
505 4 4 6 5 5 7 7 0 10 18 15 12 7
506 4 4 6 5 5 7 8 0 10 17 15 12 7
507 4 4 6 5 5 7 8 0 10 17 15 12 7
508 4 4 6 5 4 7 9 0 10 17 14 12 8
509 4 4 6 5 4 7 9 0 10 17 14 12 8
510 4 4 6 5 4 7 9 0 10 17 14 11 9
511 4 4 6 5 4 7 9 0 10 17 14 12 8
512 4 4 6 6 3 7 9 0 10 17 14 11 9
513 4 4 6 6 3 7 9 0 10 17 14 12 8
514 4 4 6 6 3 7 9 0 10 18 13 12 8
515 4 4 6 6 3 7 9 0 10 18 13 13 7
516 4 4 6 6 3 7 9 0 10 18 13 13 7
517 4 4 6 6 3 7 9 0 10 17 14 14 6
518 4 4 6 5 4 7 8 0 11 17 14 13 7
519 4 4 6 5 4 7 9 0 10 17 14 12 8
520 4 4 6 4 4 7 8 1 11 16 15 11 9
521 4 4 6 4 4 7 9 0 11 16 15 12 8
522 4 4 6 4 4 7 9 0 12 15 15 12 8
523 4 4 6 4 4 7 10 0 12 14 17 12 6
524 4 4 6 4 4 7 9 0 12 15 17 12 6
525 4 4 6 5 3 7 8 0 12 16 17 12 6
526 4 4 6 5 3 7 9 0 12 16 17 11 6
527 4 4 6 5 3 7 9 0 12 15 17 12 6
528 4 4 6 5 3 7 9 0 12 15 16 12 7
529 4 4 6 5 3 7 9 0 12 15 17 12 6
530 4 4 6 5 3 7 9 0 12 14 17 12 7
531 4 4 6 4 4 7 9 0 12 17 15 12 6
532 4 4 6 4 4 7 10 0 12 16 15 11 7
533 4 4 6 4 3 7 10 1 12 15 16 11 7
534 4 4 6 4 3 7 11 0 12 15 16 10 8
535 4 4 6 4 3 7 12 0 12 14 16 10 8
536 4 4 6 5 2 7 12 0 12 15 16 9 8
537 4 4 6 4 2 7 12 0 13 16 14 9 9
538 4 4 6 4 2 7 11 0 13 15 15 10 9
539 4 4 6 4 2 7 12 0 13 15 14 11 8
540 4 4 6 4 2 7 11 0 13 16 15 11 7
541 4 4 6 4 2 7 11 0 13 16 14 10 9
542 4 4 6 3 3 7 12 0 13 14 15 11 8
543 4 4 6 3 3 7 11 0 14 14 15 10 9
544 4 4 6 3 3 7 11 0 14 15 15 10 8
545 4 4 6 3 3 7 11 0 14 14 15 9 10
546 4 4 6 3 3 7 11 0 14 14 16 9 9
547 4 4 6 3 3 7 11 0 14 14 16 11 7
548 4 4 6 3 3 7 11 0 14 14 16 11 7
549 4 4 6 3 3 7 11 0 14 14 16 11 7
550 4 4 6 3 3 7 11 0 14 14 16 10 8
551 4 4 6 3 3 7 11 0 14 16 14 10 8
552 4 4 5 3 4 7 11 0 14 15 15 10 8
553 4 4 6 3 3 7 12 0 14 15 14 11 7
554 4 4 6 3 3 7 12 0 14 15 14 11 7
555 4 4 6 3 3 7 12 0 14 16 13 11 7
556 4 4 6 3 3 7 12 0 14 16 13 12 6
557 4 4 6 3 3 7 12 0 14 16 13 12 6
558 4 4 6 3 3 7 12 0 15 14 14 11 7
559 4 4 6 2 4 7 12 0 14 15 14 10 8
560 4 4 6 2 4 7 13 0 14 14 14 10 8
561 4 4 6 2 4 7 11 0 14 18 12 9 9
562 4 4 6 2 4 7 11 0 14 17 14 9 8
563 4 4 6 3 3 7 12 0 14 16 15 9 7
564 4 4 6 3 3 7 12 0 15 15 15 8 8
565 4 4 6 3 3 7 11 0 15 16 14 10 7
566 4 4 6 3 3 7 11 0 15 16 15 9 7
567 4 4 6 3 3 7 9 0 16 18 14 9 7
568 4 4 6 3 2 7 10 1 15 18 13 10 7
569 4 4 6 3 2 7 10 1 15 17 14 10 7
570 4 4 6 3 2 7 10 0 16 16 15 10 7
571 4 4 6 3 2 7 10 0 16 16 16 10 6
572 4 4 6 3 2 7 10 0 16 18 14 10 6
573 4 4 6 3 2 7 10 0 16 18 14 9 7
574 4 4 6 3 2 7 10 0 15 19 14 9 7
575 4 4 6 3 2 7 11 0 15 17 15 9 7
576 4 4 6 3 2 7 11 0 15 17 15 9 7
577 4 4 6 3 2 7 10 0 16 17 14 9 8
578 4 4 6 3 2 7 10 0 16 17 14 9 8
579 4 4 6 3 2 7 10 0 16 17 14 9 8
580 4 4 6 3 2 7 10 0 16 17 14 10 7
581 4 4 6 3 2 7 10 0 16 17 14 10 7
582 4 4 6 3 2 7 10 0 16 17 14 10 7
583 4 4 6 3 2 7 11 0 15 17 14 10 7
584 4 4 6 2 3 7 11 0 15 17 14 10 7
585 4 4 6 2 3 7 12 0 14 17 14 10 7
586 4 4 6 2 2 7 12 1 14 17 14 10 7
587 4 4 6 2 2 7 11 0 16 17 14 10 7
588 4 4 6 2 2 7 12 0 15 17 14 10 7
589 4 4 6 2 2 7 12 0 15 17 14 10 7
590 4 4 6 2 2 7 12 0 15 16 14 10 8
591 4 4 6 2 2 7 12 0 15 16 14 11 7
592 4 4 6 2 2 7 12 0 15 16 14 11 7
593 4 4 6 2 2 7 13 0 14 16 14 10 8
594 4 4 6 2 2 7 13 0 14 16 14 10 8
595 4 4 6 2 2 7 13 0 14 16 14 10 8
596 4 4 6 2 2 7 12 0 15 17 14 9 8
597 4 4 6 2 2 7 12 0 15 17 14 9 8
598 4 4 6 2 2 7 12 0 15 17 15 9 7
599 4 4 6 2 2 7 11 0 15 18 15 9 7
600 4 4 6 2 2 7 11 0 15 18 15 9 7
601 4 4 6 2 2 7 11 0 15 18 15 9 7
602 4 4 6 2 2 7 10 0 16 18 15 9 7
603 4 4 6 2 2 7 10 0 16 18 15 9 7
604 4 4 6 2 2 7 10 0 16 18 15 9 7
605 4 4 6 2 2 7 10 0 16 18 15 10 6
606 4 4 6 2 2 7 10 0 16 18 15 10 6
607 4 4 6 2 2 7 10 0 16 18 15 10 6
608 4 4 6 2 2 7 10 0 16 18 15 10 6
609 4 4 6 2 2 7 10 0 16 18 15 10 6
610 4 4 6 2 2 7 10 0 16 18 15 10 6
611 4 4 6 2 2 7 10 0 16 19 14 10 6
612 4 4 6 2 2 7 10 0 16 19 14 10 6
613 4 4 6 2 2 7 10 0 16 19 14 10 6
614 4 4 6 2 2 7 10 0 16 19 14 10 6
615 4 4 6 2 2 7 10 0 16 19 14 10 6
616 4 4 6 2 2 7 10 0 16 19 14 10 6
617 4 4 6 2 2 7 10 0 16 19 14 10 6
618 4 4 6 2 2 7 10 0 16 18 15 10 6
619 4 4 6 2 2 7 10 0 16 18 15 10 6
620 4 4 6 2 2 7 10 0 16 18 15 10 6
621 4 4 6 2 2 7 10 0 16 18 15 10 6
622 4 4 6 2 2 7 10 0 16 18 15 10 6
623 4 4 6 2 2 7 10 0 16 18 15 10 6
624 4 4 6 2 2 7 10 0 16 18 15 10 6
625 4 4 6 2 2 7 10 0 16 18 15 10 6
626 4 4 6 2 2 7 10 0 16 18 15 10 6
627 4 4 6 2 2 7 10 0 16 18 15 10 6
628 4 4 6 2 2 7 10 0 16 18 15 10 6
629 4 4 6 2 2 7 10 0 16 18 15 10 6
630 4 4 6 2 2 7 10 0 16 18 15 10 6
631 4 4 6 2 2 7 10 0 16 18 15 10 6
632 4 4 6 2 2 7 10 0 16 18 15 9 7
633 4 4 6 2 2 7 10 0 16 18 15 9 7
634 4 4 6 2 2 7 10 0 16 18 15 10 6
635 4 4 6 2 2 7 10 0 16 18 16 8 7
636 4 4 6 2 2 7 10 0 16 18 16 8 7
637 4 4 6 2 2 7 10 0 16 18 16 8 7
638 4 4 6 2 2 7 10 0 16 18 16 9 6
639 4 4 6 2 2 7 10 0 16 18 16 9 6
640 4 4 6 2 2 7 10 0 16 18 16 9 6
641 4 4 6 2 2 7 10 0 16 18 16 9 6
642 4 4 6 2 2 7 10 0 16 18 16 9 6
643 4 4 6 2 2 7 10 0 16 18 16 9 6
644 4 4 6 2 2 7 10 0 16 18 16 9 6
645 4 4 6 2 2 7 10 0 16 19 15 9 6
646 4 4 6 2 2 7 10 0 16 19 15 9 6
647 4 4 6 2 2 7 10 0 16 19 15 9 6
648 4 4 6 2 2 7 10 0 16 19 15 8 7
649 4 4 6 2 2 7 10 0 16 19 15 8 7
650 4 4 6 2 2 7 10 0 16 19 16 7 7
651 4 4 6 2 2 7 10 0 16 19 16 7 7
652 4 4 6 2 2 7 10 0 16 19 17 7 6
653 4 4 6 2 2 7 10 0 16 19 17 7 6
654 4 4 6 2 2 7 10 0 16 20 16 7 6
655 4 4 6 2 2 7 10 0 16 20 16 7 6
656 4 4 6 2 2 7 10 0 16 20 16 7 6
657 4 4 6 2 2 7 10 0 16 20 16 7 6
658 4 4 6 2 2 7 10 0 16 20 16 7 6
659 4 4 6 2 2 7 10 0 16 20 16 7 6
660 4 4 6 2 2 7 10 0 16 20 16 7 6
661 4 4 6 2 2 7 10 0 16 20 16 7 6
662 4 4 6 2 2 7 10 0 16 20 16 7 6
663 4 4 6 2 2 7 10 0 16 20 16 7 6
664 4 4 6 2 2 7 10 0 16 20 16 7 6
665 4 4 6 2 2 7 10 0 16 20 16 7 6
666 4 4 6 2 2 7 10 0 16 20 15 7 7
667 4 4 6 2 2 7 10 0 16 19 16 7 7
668 4 4 6 2 2 7 10 0 16 20 15 7 7
669 4 4 6 2 2 7 10 0 16 20 16 7 6
670 4 4 6 2 2 7 10 0 16 21 15 8 5
671 4 4 6 2 2 7 10 0 16 20 16 7 6
672 4 4 6 2 2 7 10 0 16 20 16 7 6
673 4 4 6 2 2 7 10 0 16 20 16 7 6
674 4 4 6 2 2 7 10 0 16 20 16 7 6
675 4 4 6 2 2 7 10 0 16 20 16 7 6
676 4 4 6 2 2 7 10 0 16 20 16 7 6
677 4 4 6 2 2 7 10 0 16 20 16 7 6
678 4 4 6 2 2 7 10 0 16 20 16 6 7
679 4 4 6 2 2 7 10 0 16 20 16 6 7
680 4 4 6 2 2 7 10 0 16 19 17 7 6
681 4 4 6 2 2 7 10 0 16 20 16 7 6
682 4 4 6 2 2 7 10 0 16 20 16 7 6
683 4 4 6 2 2 7 10 0 16 20 16 7 6
684 4 4 6 2 2 7 10 0 16 20 16 7 6
685 4 4 6 2 2 7 10 0 16 20 16 7 6
686 4 4 6 2 2 7 10 0 16 20 16 7 6
687 4 4 6 2 2 7 10 0 16 19 17 7 6
688 4 4 6 2 2 7 10 0 16 19 17 7 6
689 4 4 6 2 2 7 10 0 16 19 17 7 6
690 4 4 6 2 2 7 10 0 16 19 17 7 6
691 4 4 6 2 2 7 10 0 16 19 17 7 6
692 4 4 6 2 2 7 10 0 16 19 17 7 6
693 4 4 6 2 2 7 10 0 16 19 17 7 6
694 4 4 6 2 2 7 10 0 16 19 17 7 6
695 4 4 6 2 2 7 10 0 16 19 17 7 6
696 4 4 6 2 2 7 10 0 16 19 17 7 6
697 4 4 6 2 2 7 10 0 16 19 17 7 6
698 4 4 6 2 2 7 10 0 16 19 17 7 6
699 4 4 6 2 2 7 10 0 16 19 17 7 6
700 4 4 6 2 2 7 10 0 16 19 17 7 6
701 4 4 6 2 2 7 10 0 16 19 17 7 6
702 4 4 6 2 2 7 10 0 16 19 17 7 6
703 4 4 6 2 2 7 10 0 16 19 17 7 6
704 4 4 6 2 2 7 10 0 16 19 17 7 6
705 4 4 6 2 2 7 10 0 16 20 16 7 6
706 4 4 6 2 2 7 10 0 16 20 16 7 6
707 4 4 6 2 2 7 10 0 16 19 17 7 6
708 4 4 6 2 2 7 10 0 16 19 17 7 6
709 4 4 6 2 2 7 10 0 16 20 16 7 6
710 4 4 6 2 2 7 10 0 16 19 16 8 6
711 4 4 6 2 2 7 10 0 16 19 16 8 6
712 4 4 6 2 2 7 10 0 16 19 16 8 6
713 4 4 6 2 2 7 11 0 16 18 16 8 6
714 4 4 6 2 2 7 11 0 16 19 15 8 6
715 4 4 6 2 2 7 11 0 16 19 15 8 6
716 4 4 6 2 2 7 11 0 16 18 16 8 6
717 4 4 6 2 2 7 10 0 16 18 17 7 7
718 4 4 6 2 2 7 10 0 16 18 17 7 7
719 4 4 6 2 2 7 11 0 16 17 17 7 7
720 4 4 6 2 2 7 11 0 16 17 17 7 7
721 4 4 6 2 2 7 12 0 16 15 18 7 7
722 4 4 6 2 2 7 12 0 16 15 18 7 7
723 4 4 6 2 2 7 10 0 17 18 15 7 8
724 4 4 6 2 2 7 11 0 16 16 18 8 6
725 4 4 6 2 2 7 12 0 15 17 18 7 6
726 4 4 6 2 2 7 12 0 15 17 17 7 7
727 4 4 6 2 2 7 13 0 15 16 16 7 8
728 4 4 6 2 2 7 13 0 15 16 16 7 8
729 4 4 6 2 2 7 13 0 15 16 15 8 8
730 4 4 6 2 2 7 14 0 15 15 14 8 9
731 4 4 6 2 2 7 14 0 15 15 14 8 9
732 4 4 6 2 2 7 14 0 15 15 14 9 8
733 4 4 6 2 2 7 14 0 15 15 14 9 8
734 4 4 6 2 2 7 14 0 15 15 14 9 8
735 4 4 6 2 2 7 13 0 15 16 14 10 7
736 4 4 6 2 2 7 13 0 15 16 14 10 7
737 4 4 6 2 2 7 13 0 16 15 14 10 7
738 4 4 6 2 2 7 12 0 17 15 14 10 7
739 4 4 6 2 2 7 12 0 17 16 13 10 7
740 4 4 6 2 2 7 12 0 17 16 13 10 7
741 4 4 6 2 2 7 12 0 17 16 13 10 7
742 4 4 6 2 2 7 11 0 17 17 13 10 7
743 4 4 6 2 2 7 11 0 17 17 14 9 7
744 4 4 6 2 2 7 11 0 17 16 15 9 7
745 4 4 6 2 2 7 13 0 16 15 15 9 7
746 4 4 6 2 2 7 13 0 16 15 15 9 7
747 4 4 6 2 2 7 13 0 16 15 15 9 7
748 4 4 6 2 2 7 13 0 16 14 16 9 7
749 4 4 6 2 2 7 14 0 15 15 15 9 7
750 4 4 6 2 2 7 14 0 15 15 15 9 7
751 4 4 6 2 2 7 14 0 15 15 15 10 6
752 4 4 6 2 2 7 14 0 15 15 15 10 6
753 4 4 6 2 2 7 13 0 16 15 15 10 6
754 4 4 6 2 2 7 13 0 16 15 15 10 6
755 4 4 6 2 2 7 13 0 16 15 15 10 6
756 4 4 6 2 2 7 13 0 16 15 15 10 6
757 4 4 6 2 2 7 12 0 16 16 15 10 6
758 4 4 6 2 2 7 12 0 16 15 16 10 6
759 4 4 6 2 2 7 12 0 16 15 16 10 6
760 4 4 6 2 2 7 12 0 16 15 16 10 6
761 4 4 6 2 2 7 12 0 16 15 16 10 6
762 4 4 6 2 2 7 12 0 16 15 16 10 6
763 4 4 6 2 2 7 12 0 16 15 16 10 6
764 4 4 6 2 2 7 12 0 16 15 16 10 6
765 4 4 6 2 2 7 11 0 17 15 16 10 6
766 4 4 6 2 2 7 12 0 16 15 16 10 6
767 4 4 6 2 2 7 12 0 16 15 16 10 6
768 4 4 6 2 2 7 12 0 16 15 16 10 6
769 4 4 6 2 2 7 12 0 16 15 16 10 6
770 4 4 6 2 2 7 12 0 16 16 15 10 6
771 4 4 6 2 2 7 12 0 16 16 15 10 6
772 4 4 6 2 2 7 12 0 16 15 16 10 6
773 4 4 6 2 2 7 12 0 16 16 15 10 6
774 4 4 6 2 2 7 12 0 16 16 15 10 6
775 4 4 6 2 2 7 12 0 16 16 15 10 6
776 4 4 6 2 2 7 12 0 16 16 15 10 6
777 4 4 6 2 2 7 12 0 16 16 15 10 6
778 4 4 6 2 2 7 12 0 16 16 15 10 6
779 4 4 6 2 2 7 12 0 16 16 15 10 6
780 4 4 6 2 2 7 12 0 16 16 15 10 6
781 4 4 6 2 2 7 12 0 16 16 15 10 6
782 4 4 6 2 2 7 12 0 16 16 15 10 6
783 4 4 6 2 2 7 13 0 15 16 15 10 6
784 4 4 6 2 2 7 12 0 16 16 15 10 6
785 4 4 6 2 2 7 12 0 16 16 15 10 6
786 4 4 6 2 2 7 12 0 16 16 15 10 6
787 4 4 6 2 2 7 12 0 16 16 15 10 6
788 4 4 6 2 2 7 12 0 16 16 15 10 6
789 4 4 6 2 2 7 12 0 16 16 15 10 6
790 4 4 6 2 2 7 12 0 16 16 15 10 6
791 4 4 6 2 2 7 11 0 17 16 15 10 6
792 4 4 6 2 2 7 11 0 17 16 15 10 6
793 4 4 6 2 2 7 11 0 17 16 15 10 6
794 4 4 6 2 2 7 12 0 16 16 15 10 6
795 4 4 6 2 2 7 12 0 16 16 15 10 6
796 4 4 6 2 2 7 12 0 16 16 15 10 6
797 4 4 6 2 2 7 12 0 16 16 15 10 6
798 4 4 6 2 2 7 12 0 16 16 15 10 6
799 4 4 6 2 2 7 13 0 15 16 15 10 6
800 4 4 6 2 2 7 13 0 15 16 15 10 6
801 4 4 6 2 2 7 13 0 15 16 15 10 6
802 4 4 6 2 2 7 13 0 15 16 15 10 6
803 4 4 6 2 2 7 13 0 15 16 15 10 6
804 4 4 6 2 2 7 13 0 15 16 15 10 6
805 4 4 6 2 2 7 13 0 15 16 15 10 6
806 4 4 6 2 2 7 13 0 15 16 15 10 6
807 4 4 6 2 2 7 13 0 15 15 16 10 6
808 4 4 6 2 2 7 13 0 15 15 16 10 6
809 4 4 6 2 2 7 13 0 15 15 16 10 6
810 4 4 6 2 2 7 13 0 15 15 15 11 6
811 4 4 6 2 2 7 12 0 16 15 15 11 6
812 4 4 6 2 2 7 12 0 16 15 15 11 6
813 4 4 6 2 2 7 12 0 16 15 15 11 6
814 4 4 6 2 2 7 12 0 16 15 15 11 6
815 4 4 6 2 2 7 12 0 16 15 15 11 6
816 4 4 6 2 2 7 13 0 15 16 14 11 6
817 4 4 6 2 2 7 13 0 15 16 14 11 6
818 4 4 6 2 2 7 13 0 14 16 15 11 6
819 4 4 6 2 2 7 13 0 14 16 15 11 6
820 4 4 6 2 2 7 13 0 14 16 15 11 6
821 4 4 6 2 2 7 13 0 14 16 15 11 6
822 4 4 6 2 2 7 13 0 14 16 15 11 6
823 4 4 6 2 2 7 13 0 14 16 15 11 6
824 4 4 6 2 2 7 13 0 14 16 15 11 6
825 4 4 6 2 2 7 13 0 14 16 15 11 6
826 4 4 6 2 2 7 13 0 14 16 15 11 6
827 4 4 6 2 2 7 13 0 14 16 15 11 6
828 4 4 6 2 2 7 13 0 14 16 15 11 6
829 4 4 6 2 2 7 13 0 14 15 16 11 6
830 4 4 6 2 2 7 13 0 14 15 16 11 6
831 4 4 6 2 2 7 13 0 14 15 16 11 6
832 4 4 6 2 2 7 13 0 14 15 16 11 6
833 4 4 6 2 2 7 13 0 14 15 16 11 6
834 4 4 6 2 2 7 13 0 14 15 16 11 6
835 4 4 6 2 2 7 13 0 14 15 16 11 6
836 4 4 6 2 2 7 13 0 14 15 16 11 6
837 4 4 6 2 2 7 13 0 14 15 16 11 6
838 4 4 6 2 2 7 13 0 14 15 16 11 6
839 4 4 6 2 2 7 13 0 14 15 16 11 6
840 4 4 6 2 2 7 13 0 14 15 16 11 6
841 4 4 6 2 2 7 13 0 14 15 16 11 6
842 4 4 6 2 2 7 13 0 14 15 16 11 6
843 4 4 6 2 2 7 13 0 14 15 16 11 6
844 4 4 6 2 2 7 13 0 14 15 16 11 6
845 4 4 6 2 2 7 13 0 14 15 16 11 6
846 4 4 6 2 2 7 13 0 14 15 16 11 6
847 4 4 6 2 2 7 13 0 14 15 16 11 6
848 4 4 6 2 2 7 13 0 14 15 16 11 6
849 4 4 6 2 2 7 13 0 14 15 16 11 6
850 4 4 6 2 2 7 13 0 14 15 16 11 6
851 4 4 6 2 2 7 13 0 14 15 16 11 6
852 4 4 6 2 2 7 13 0 14 15 16 11 6
853 4 4 6 2 2 7 13 0 14 15 16 11 6
854 4 4 6 2 2 7 13 0 14 15 16 11 6
855 4 4 6 2 2 7 13 0 14 15 16 11 6
856 4 4 6 2 2 7 13 0 14 15 16 11 6
857 4 4 6 2 2 7 13 0 14 15 16 11 6
858 4 4 6 2 2 7 13 0 14 15 16 11 6
859 4 4 6 2 2 7 13 0 14 15 16 11 6
860 4 4 6 2 2 7 13 0 14 15 16 11 6
861 4 4 6 2 2 7 13 0 14 15 16 11 6
862 4 4 6 2 2 7 13 0 14 15 16 11 6
863 4 4 6 2 2 7 12 0 14 16 16 11 6
864 4 4 6 2 2 7 12 0 14 16 16 11 6
865 4 4 6 2 2 7 12 0 14 16 16 11 6
866 4 4 6 2 2 7 12 0 14 16 16 11 6
867 4 4 6 2 2 7 12 0 14 16 16 11 6
868 4 4 6 2 2 7 12 0 15 15 16 11 6
869 4 4 6 2 2 7 12 0 14 16 16 11 6
870 4 4 6 2 2 7 12 0 14 15 17 11 6
871 4 4 6 2 2 7 13 0 13 16 16 11 6
872 4 4 6 2 2 7 14 0 13 15 16 11 6
873 4 4 6 2 2 7 14 0 13 15 16 11 6
874 4 4 6 2 2 7 13 0 13 16 16 11 6
875 4 4 6 2 2 7 12 0 14 16 16 11 6
876 4 4 6 2 2 7 12 0 14 16 16 11 6
877 4 4 6 2 2 7 12 0 13 15 18 11 6
878 4 4 6 2 2 7 11 0 14 15 18 11 6
879 4 4 6 2 2 7 12 0 14 14 18 11 6
880 4 4 6 2 2 7 12 0 14 14 18 11 6
881 4 4 6 2 2 7 11 0 14 15 18 11 6
882 4 4 6 2 2 7 10 0 14 17 17 11 6
883 4 4 6 2 2 7 10 0 14 17 17 11 6
884 4 4 6 2 2 7 10 0 14 18 16 11 6
885 4 4 6 2 2 7 11 0 14 17 16 11 6
886 4 4 6 2 2 7 10 0 14 17 17 11 6
887 4 4 6 2 2 7 10 0 14 17 17 11 6
888 4 4 6 2 2 7 11 0 13 16 18 11 6
889 4 4 6 2 2 7 11 0 13 16 18 11 6
890 4 4 6 2 2 7 11 0 13 17 17 11 6
891 4 4 6 2 2 7 10 0 14 17 17 11 6
892 4 4 6 2 2 7 10 0 14 17 17 11 6
893 4 4 6 2 2 7 11 0 13 17 17 11 6
894 4 4 6 2 2 7 10 0 13 17 18 11 6
895 4 4 6 2 2 7 10 0 13 17 18 11 6
896 4 4 6 2 2 7 9 0 14 17 18 11 6
897 4 4 6 2 2 7 10 0 13 18 17 11 6
898 4 4 6 2 2 7 9 0 14 18 17 11 6
899 4 4 6 2 2 7 9 0 14 18 17 11 6
900 4 4 6 2 2 7 9 0 14 17 18 11 6
901 4 4 6 2 2 7 9 0 14 17 18 11 6
902 4 4 6 2 2 7 9 0 14 17 18 11 6
903 4 4 6 2 2 7 9 0 14 17 17 11 7
904 4 4 6 2 2 7 9 0 14 17 17 10 8
905 4 4 6 2 2 7 9 0 14 17 17 10 8
906 4 4 6 2 2 7 9 0 13 18 17 11 7
907 4 4 6 2 2 7 9 0 13 16 19 11 7
908 4 4 6 2 2 7 9 0 13 16 18 12 7
909 4 4 6 2 2 7 9 0 13 16 18 12 7
910 4 4 6 2 2 7 9 0 13 16 18 12 7
911 4 4 6 2 2 7 8 0 14 17 17 12 7
912 4 4 6 2 2 7 7 0 14 17 18 12 7
913 4 4 6 2 2 7 7 0 14 17 18 12 7
914 4 4 6 2 2 7 7 0 14 17 18 12 7
915 4 4 6 2 2 7 7 0 14 17 18 12 7
916 4 4 6 2 2 7 7 0 14 16 19 12 7
917 4 4 6 2 2 7 8 0 13 16 19 12 7
918 4 4 6 2 2 7 7 0 13 17 19 12 7
919 4 4 6 2 2 7 7 0 13 17 19 12 7
920 4 4 6 2 2 7 7 0 13 17 19 12 7
921 4 4 6 2 2 7 7 0 13 17 19 12 7
922 4 4 6 2 2 7 7 0 13 17 19 12 7
923 4 4 6 2 2 7 7 0 13 17 19 12 7
924 4 4 6 2 2 7 7 0 13 17 19 12 7
925 4 4 6 2 2 7 7 0 13 17 19 12 7
926 4 4 6 2 2 7 7 0 13 17 19 12 7
927 4 4 6 2 2 7 7 0 13 17 19 12 7
928 4 4 6 2 2 7 7 0 14 17 18 12 7
929 4 4 6 2 2 7 7 0 14 17 18 12 7
930 4 4 6 2 2 7 7 0 14 17 18 12 7
931 4 4 6 2 2 7 7 0 14 17 18 12 7
932 4 4 6 2 2 7 7 0 14 17 18 12 7
933 4 4 6 2 2 7 7 0 14 17 18 12 7
934 4 4 6 2 2 7 7 0 14 17 18 12 7
935 4 4 6 2 2 7 7 0 14 17 18 12 7
936 4 4 6 2 2 7 7 0 14 16 19 11 8
937 4 4 6 2 2 7 7 0 13 17 19 11 8
938 4 4 6 2 2 7 7 0 13 18 18 11 8
939 4 4 6 2 2 7 8 0 12 18 17 12 8
940 4 4 6 2 2 7 8 0 12 18 17 12 8
941 4 4 6 2 2 7 7 0 12 19 17 12 8
942 4 4 6 2 2 7 7 0 12 19 17 12 8
943 4 4 6 2 2 7 7 0 12 17 18 13 8
944 4 4 6 2 2 7 7 0 12 17 18 13 8
945 4 4 6 2 2 7 7 0 12 18 17 14 7
946 4 4 6 2 2 7 7 0 11 19 17 13 8
947 4 4 6 2 2 7 8 0 11 18 17 13 8
948 4 4 6 2 2 7 8 0 11 18 17 12 9
949 4 4 6 2 2 7 8 0 11 17 18 12 9
950 4 4 6 2 2 7 8 0 11 17 18 12 9
951 4 4 6 2 2 7 8 0 11 17 18 13 8
952 4 4 6 2 2 7 8 0 11 16 19 12 9
953 4 4 6 2 2 7 7 0 11 17 20 11 9
954 4 4 6 2 2 7 7 0 11 17 19 12 9
955 4 4 6 2 2 7 7 0 11 16 19 13 9
956 4 4 6 2 2 7 7 0 11 16 19 13 9
957 4 4 6 2 2 7 7 0 11 16 19 13 9
958 4 4 6 2 2 7 7 0 11 17 17 13 10
959 4 4 6 2 2 7 7 0 11 17 17 13 10
960 4 4 6 2 2 7 7 0 11 18 16 13 10
961 4 4 6 2 2 7 7 0 11 18 17 13 9
962 4 4 6 2 2 7 7 0 11 18 17 13 9
963 4 4 6 2 2 7 7 0 11 18 17 13 9
964 4 4 6 2 2 7 7 0 11 17 18 13 9
965 4 4 6 2 2 7 7 0 11 16 17 14 10
966 4 4 6 2 2 7 7 0 11 16 17 13 11
967 4 4 6 2 2 7 7 0 11 16 18 14 9
968 4 4 6 2 2 7 8 0 11 16 17 14 9
