timeStep areaDensityCounting-PID5 areaDensityCounting-PID6 areaDensityCounting-PID7 areaDensityCounting-PID8 areaDensityCounting-PID9 areaDensityCounting-PID10 areaDensityCounting-PID11 areaDensityCounting-PID12 areaDensityCounting-PID13 areaDensityCounting-PID14 areaDensityCounting-PID15 areaDensityCounting-PID16 areaDensityCounting-PID17
48 9 6 7 10 7 14 7 1 9 5 5 9 9
49 9 6 7 10 7 14 7 1 9 4 6 8 10
50 9 6 7 10 7 14 8 1 7 4 6 9 9
51 9 6 7 10 7 14 7 1 7 5 5 10 9
52 9 6 8 10 7 13 9 0 7 5 5 9 10
53 9 5 8 9 8 13 9 0 7 5 5 9 10
54 9 6 7 9 8 13 9 0 7 5 5 10 9
55 10 7 7 9 8 12 8 0 8 5 5 11 8
56 10 7 7 10 7 12 8 0 8 4 6 10 9
57 10 7 7 10 7 12 8 0 8 4 6 12 7
58 10 7 7 9 7 12 8 1 8 4 6 12 7
59 10 6 8 9 7 12 8 1 8 5 6 11 7
60 10 6 7 9 7 12 9 1 7 5 6 10 8
61 10 6 7 9 7 12 8 1 8 5 5 10 9
62 10 5 6 8 10 12 8 1 8 6 5 9 9
63 10 5 6 9 9 12 9 1 8 6 5 9 9
64 10 5 7 8 9 12 8 1 9 6 5 10 8
65 9 5 7 8 9 13 8 1 9 6 5 10 8
66 10 5 7 8 9 12 10 1 7 6 5 10 8
67 10 4 8 8 9 12 9 1 8 5 5 10 9
68 10 4 8 8 9 12 9 1 8 4 6 9 10
69 10 5 7 8 9 12 9 1 8 4 6 10 9
70 11 5 7 8 9 11 8 1 9 4 6 11 8
71 10 5 7 8 9 12 10 1 7 4 6 11 8
72 10 5 7 11 7 12 9 1 8 4 6 10 9
73 10 5 7 10 8 12 9 1 9 3 6 10 9
74 10 5 7 9 9 12 9 1 9 4 5 10 9
75 10 6 7 9 9 12 9 1 9 4 5 11 8
76 8 5 8 9 9 14 9 1 8 4 6 10 9
77 9 4 8 10 8 13 10 0 8 4 6 11 8
78 9 5 7 10 8 13 11 0 8 5 5 10 8
79 9 5 7 10 8 13 10 0 9 5 5 9 9
80 9 5 7 9 9 13 10 0 9 5 5 9 9
81 9 5 7 9 9 13 10 1 8 4 6 9 9
82 9 5 7 9 9 13 9 1 8 6 6 9 8
83 9 5 7 10 9 13 8 1 9 5 6 10 8
84 9 5 7 10 9 13 7 1 10 5 7 10 7
85 9 4 8 10 9 13 9 1 8 6 8 9 6
86 9 4 8 9 9 13 9 1 8 5 8 9 7
87 9 4 8 9 9 13 9 0 9 5 8 9 7
88 9 4 8 9 9 12 10 0 7 6 7 8 8
89 9 4 8 8 10 12 8 1 8 6 7 8 8
90 9 3 8 10 9 13 8 0 9 6 7 8 8
91 9 3 8 10 9 12 8 0 9 7 7 7 8
92 9 3 8 10 9 12 9 1 8 7 7 7 8
93 9 3 8 9 10 12 9 1 8 8 7 6 8
94 9 3 8 10 10 12 8 1 10 8 6 5 9
95 9 4 7 11 9 12 9 1 9 8 6 6 8
96 9 4 7 11 9 12 10 1 8 9 5 6 8
97 8 4 7 11 9 13 9 1 9 9 5 6 8
98 7 4 8 12 8 14 11 0 8 8 7 6 7
99 7 4 8 11 9 14 11 0 9 7 6 8 6
100 7 4 8 11 8 14 11 1 9 8 6 6 7
101 7 4 8 10 9 14 11 1 9 8 6 7 6
102 7 4 8 10 9 14 11 1 9 7 7 7 6
103 7 4 8 10 9 14 12 1 8 7 7 7 6
104 7 4 8 11 8 14 11 1 10 7 6 8 5
105 7 4 8 11 8 14 12 1 9 8 5 8 5
106 7 4 8 11 8 14 13 1 8 7 6 8 5
107 7 4 8 11 8 14 10 1 11 6 7 8 5
108 6 4 8 12 7 15 11 1 10 6 7 8 5
109 6 4 8 13 6 15 11 1 10 7 6 8 5
110 7 5 7 12 7 14 11 1 10 7 6 7 6
111 8 5 7 12 7 13 12 1 9 8 5 6 7
112 8 5 7 11 8 13 12 0 10 8 5 7 6
113 8 5 7 11 7 13 11 1 10 8 6 7 6
114 8 5 7 11 7 13 13 1 8 7 7 7 6
115 7 5 7 11 7 14 13 1 9 8 6 6 6
116 7 4 8 12 6 14 13 1 9 7 7 7 5
117 8 3 9 12 6 13 13 1 9 6 8 7 5
118 8 2 9 12 7 13 13 1 9 7 7 6 6
119 8 2 9 11 8 13 12 1 10 7 7 7 5
120 8 2 9 11 8 13 13 1 9 7 7 7 5
121 8 2 9 11 8 13 11 1 11 7 7 8 4
122 8 2 9 12 7 13 12 1 10 8 6 7 5
123 8 2 9 13 6 13 12 1 10 7 6 8 5
124 8 3 8 13 6 13 12 1 9 7 7 8 5
125 8 4 8 12 6 13 13 1 8 6 8 8 5
126 8 4 8 12 6 13 13 0 9 6 8 8 5
127 8 4 8 11 6 13 13 0 9 6 8 9 4
128 8 4 8 11 7 13 13 0 10 7 7 8 4
129 8 3 8 12 7 13 12 1 9 9 7 7 4
130 8 3 8 11 8 13 12 1 9 9 6 7 5
131 8 3 8 11 8 13 12 1 10 7 7 7 5
132 8 3 8 12 7 13 11 1 11 5 9 8 4
133 8 3 8 12 7 13 10 1 11 7 8 8 4
134 7 4 8 11 8 13 10 1 11 8 7 9 3
135 7 3 9 11 7 14 12 1 11 6 7 9 3
136 7 3 8 11 8 14 13 0 10 5 8 9 4
137 8 4 7 11 8 13 12 0 10 7 8 8 4
138 8 4 7 11 8 13 11 0 11 7 8 9 3
139 8 4 7 11 7 13 11 1 12 7 7 8 4
140 8 4 7 11 7 13 10 1 11 7 9 8 4
141 8 4 7 11 7 13 8 1 12 8 10 7 4
142 8 4 8 11 7 12 8 1 13 8 8 8 4
143 8 4 8 11 7 12 9 1 12 9 8 9 2
144 8 4 8 10 8 12 9 1 12 10 7 9 2
145 8 4 8 10 8 12 10 1 11 10 8 7 3
146 8 4 8 11 7 12 11 1 11 9 7 7 4
147 8 5 7 11 7 12 11 1 11 10 7 6 4
148 9 5 7 11 7 11 9 1 10 10 8 9 3
149 8 5 7 12 5 12 11 1 8 9 10 7 4
150 8 5 7 12 6 12 11 1 8 9 10 7 4
151 8 5 7 11 7 12 11 1 8 9 10 7 4
152 8 5 7 10 8 12 10 1 9 9 9 7 5
153 9 5 7 10 8 11 9 1 10 9 9 7 5
154 8 5 7 10 8 12 10 1 9 9 9 7 5
155 8 5 7 10 8 12 11 0 10 9 8 6 6
156 8 5 7 11 7 12 11 0 10 8 9 7 5
157 9 5 7 11 7 11 10 0 11 9 8 8 4
158 9 5 7 11 7 11 10 0 10 9 10 6 5
159 8 6 6 11 7 12 10 0 10 9 9 7 5
160 7 5 7 11 7 13 9 1 11 9 9 6 5
161 8 5 7 11 7 12 9 1 9 10 10 6 5
162 8 6 6 11 7 12 10 1 8 11 10 6 4
163 8 6 6 11 7 12 12 0 9 11 8 6 4
164 8 6 5 11 7 13 11 0 10 11 9 6 3
165 8 6 5 11 7 13 11 0 10 9 9 7 4
166 8 6 5 11 7 13 10 0 11 9 9 7 4
167 8 6 5 11 7 13 10 0 11 10 8 7 4
168 8 6 5 12 6 13 11 0 10 10 9 7 3
169 8 5 6 12 6 13 9 0 11 13 6 7 4
170 8 5 6 11 7 13 9 0 10 12 7 7 5
171 9 4 7 11 7 12 10 0 9 11 9 8 3
172 9 4 7 11 7 12 8 0 11 11 9 7 4
173 9 4 7 11 7 12 9 0 10 11 9 7 4
174 9 4 7 11 7 11 9 0 10 11 9 7 4
175 10 4 7 11 7 10 10 0 10 9 10 7 4
176 10 4 7 11 7 10 9 0 10 10 10 6 5
177 9 5 6 11 7 11 10 0 10 9 10 6 5
178 9 5 6 11 7 11 10 0 10 10 10 6 4
179 9 5 7 11 7 11 9 0 11 10 10 6 4
180 9 5 7 10 8 11 10 0 10 10 10 6 4
181 9 5 7 10 8 11 11 0 10 9 10 6 4
182 9 5 6 10 8 12 11 0 9 10 10 6 4
183 9 5 6 10 7 12 11 1 9 11 9 8 2
184 10 5 7 10 7 10 10 1 10 12 8 6 4
185 9 5 7 11 7 11 11 0 9 9 10 6 5
186 8 5 7 11 7 12 9 0 10 11 9 6 5
187 9 6 6 11 7 11 10 0 9 11 10 6 4
188 9 5 7 11 7 11 10 0 8 12 11 6 3
189 9 5 7 11 7 11 10 0 9 10 11 7 3
190 9 5 7 11 7 11 11 0 9 12 8 6 4
191 9 5 7 12 6 11 11 0 9 12 8 6 4
192 9 7 5 13 5 11 11 0 9 12 8 6 4
193 9 7 5 12 6 11 10 0 10 11 10 6 3
194 9 6 6 12 6 11 11 0 9 11 10 6 3
195 9 6 6 10 8 11 11 0 9 11 9 7 3
196 9 6 6 10 8 11 9 0 10 10 11 7 3
197 10 6 6 10 8 10 9 0 10 10 11 7 3
198 10 6 6 11 7 10 8 0 11 10 11 7 3
199 10 6 6 10 8 10 8 0 11 10 10 7 4
200 10 6 6 11 7 10 8 0 11 10 10 7 4
201 9 6 6 11 7 11 8 0 10 9 11 7 5
202 9 6 6 11 7 11 8 0 10 10 11 7 4
203 8 6 6 11 7 12 9 0 9 10 11 7 4
204 9 6 6 11 7 11 8 0 10 10 10 8 4
205 9 6 6 11 7 11 10 0 8 9 10 8 5
206 9 7 5 10 8 11 10 0 8 9 10 9 4
207 9 6 6 10 8 11 8 0 10 8 11 10 3
208 9 6 6 10 8 11 8 0 10 8 11 8 5
209 9 6 6 10 8 11 8 0 10 9 10 9 4
210 9 6 6 12 6 11 8 0 10 9 9 9 5
211 9 7 5 11 7 11 8 0 9 10 9 9 5
212 9 7 5 11 7 11 7 0 10 10 8 9 6
213 9 7 5 11 6 11 7 1 10 10 8 9 6
214 9 7 6 10 6 11 9 0 9 10 10 9 4
215 9 6 6 11 6 11 8 0 9 11 9 9 5
216 9 6 6 12 5 11 9 0 8 11 9 9 5
217 9 7 5 12 5 11 10 0 8 10 9 9 5
218 9 7 5 11 6 11 10 0 8 10 9 9 5
219 9 6 6 10 7 11 10 0 8 10 9 9 5
220 9 6 6 11 6 11 10 0 8 10 9 9 5
221 10 5 7 10 6 10 10 0 8 10 9 9 5
222 9 5 7 10 6 11 9 1 8 10 9 9 5
223 9 5 7 10 8 11 9 0 8 10 9 9 5
224 9 6 6 11 7 11 8 0 9 10 9 9 5
225 8 6 6 11 7 12 8 0 9 10 9 9 5
226 8 5 6 12 7 12 9 0 8 10 9 9 5
227 8 5 6 12 7 12 9 0 8 10 9 9 5
228 8 5 6 11 8 12 8 0 9 10 9 9 5
229 9 5 6 11 8 11 8 0 8 11 9 9 5
230 10 5 6 12 7 10 7 0 9 11 9 9 5
231 9 6 5 11 8 11 7 0 9 10 10 9 5
232 8 6 5 11 8 12 7 0 9 11 9 9 5
233 8 6 5 11 8 12 7 0 9 10 10 9 5
234 8 6 5 11 8 12 7 0 9 10 10 9 5
235 8 6 5 12 7 12 6 0 10 10 10 9 5
236 7 7 5 12 7 12 6 0 10 10 10 9 5
237 8 6 6 12 7 11 7 0 9 10 10 9 5
238 8 6 6 12 7 11 7 0 9 10 10 9 5
239 8 6 6 12 7 11 7 0 9 10 10 9 5
240 9 6 6 12 7 10 7 0 9 10 10 9 5
241 9 5 5 13 7 11 7 0 9 9 11 9 5
242 9 6 5 12 7 11 7 0 9 10 10 9 5
243 8 6 7 11 7 11 7 0 10 9 10 9 5
244 8 6 6 12 7 11 6 0 10 10 10 9 5
245 9 6 5 11 8 11 6 0 10 10 10 9 5
246 8 6 5 11 8 12 6 0 10 10 10 9 5
247 9 6 5 11 8 11 6 0 10 10 10 9 5
248 9 6 5 12 7 11 5 0 10 11 10 9 5
249 9 6 5 11 8 11 6 0 9 11 10 9 5
250 9 5 5 11 8 12 6 0 9 11 10 9 5
251 9 6 4 11 8 12 6 0 9 11 10 9 5
252 9 6 4 11 8 12 6 0 9 10 11 9 5
253 8 6 4 11 8 12 6 0 9 10 11 9 5
254 8 6 4 11 8 12 6 0 9 11 10 9 5
255 9 7 4 10 8 11 6 0 9 12 9 9 5
256 7 8 3 10 8 13 6 0 9 11 10 9 5
257 7 8 3 9 9 13 6 0 9 11 10 9 5
258 8 9 3 8 9 12 6 0 9 11 10 9 5
259 8 9 4 8 9 12 6 0 9 11 10 9 5
260 7 7 5 8 10 13 6 0 9 11 10 9 5
261 6 7 5 8 10 14 6 0 9 11 10 9 5
262 6 7 5 9 9 14 6 0 9 11 10 9 5
263 6 7 5 10 8 14 6 0 9 12 9 9 5
264 6 6 6 10 8 14 6 0 9 12 9 9 5
265 8 6 6 9 8 12 6 0 9 11 10 9 5
266 7 7 5 9 9 13 6 0 9 11 10 9 5
267 7 8 5 8 9 13 6 0 9 12 9 9 5
268 7 7 6 8 8 13 6 0 9 12 9 9 5
269 8 8 5 8 8 12 6 0 9 12 9 9 5
270 7 8 5 7 9 13 6 0 9 12 9 9 5
271 8 8 5 8 8 12 6 0 9 12 9 9 5
272 8 7 5 8 8 12 6 0 9 12 9 9 5
273 8 7 5 8 8 12 6 0 9 12 9 9 5
274 9 8 4 8 8 11 6 0 9 12 9 9 5
275 9 9 4 8 8 11 6 0 9 12 9 9 5
276 10 8 4 8 8 11 6 0 9 11 10 9 5
277 9 7 6 7 9 10 6 0 9 11 10 9 5
278 8 7 6 7 9 11 6 0 9 11 10 9 5
279 8 7 5 7 9 12 7 0 9 9 10 9 6
280 8 7 5 7 10 12 7 0 9 10 10 8 6
281 9 7 5 8 9 11 7 0 9 10 10 8 6
282 9 7 5 7 10 11 7 0 9 10 10 9 5
283 9 7 5 7 10 11 7 0 9 10 10 9 5
284 9 7 6 7 10 11 6 0 10 9 10 8 7
285 9 6 7 8 9 11 6 0 10 9 10 9 6
286 9 7 6 8 8 11 6 1 10 9 10 10 5
287 9 7 6 7 9 11 6 1 10 9 10 10 5
288 9 7 5 8 9 11 6 1 10 9 10 9 6
289 9 7 5 8 10 11 8 0 8 10 9 9 6
290 10 7 5 9 9 10 6 0 10 10 9 9 6
291 11 7 5 9 9 9 6 0 10 10 9 10 5
292 11 7 5 8 9 9 6 0 10 10 9 10 5
293 10 7 5 8 8 10 6 1 10 10 9 9 6
294 10 7 5 9 8 10 7 0 9 10 9 9 6
295 11 7 6 8 9 9 7 0 9 10 9 8 7
296 11 7 6 8 9 9 6 0 10 10 9 9 6
297 11 7 5 9 9 9 6 0 10 9 10 9 6
298 11 7 5 9 9 9 6 0 10 8 11 8 7
299 11 7 5 9 9 9 5 0 10 8 11 9 7
300 11 7 5 9 9 9 6 0 9 8 11 9 7
301 11 7 5 9 9 9 5 0 10 8 11 9 7
302 13 7 5 8 10 7 5 0 10 8 11 9 7
303 12 8 5 7 10 8 5 0 10 8 11 10 6
304 11 9 5 7 10 8 5 0 10 9 11 9 6
305 11 9 5 6 11 8 6 0 9 10 10 10 5
306 11 9 5 7 10 8 6 0 9 10 10 10 5
307 12 8 5 7 10 7 6 0 9 10 10 10 5
308 12 7 6 7 10 7 6 0 9 10 10 10 5
309 11 7 6 7 10 8 6 0 9 9 11 9 6
310 11 7 6 8 9 8 5 0 9 10 10 9 7
311 12 8 6 7 10 6 5 0 9 10 10 9 7
312 12 7 8 6 10 6 5 0 9 10 10 9 7
313 12 7 8 6 10 6 5 0 9 10 10 9 7
314 12 7 7 6 10 7 5 0 9 11 10 8 7
315 12 7 7 6 10 7 6 0 8 11 10 8 7
316 11 6 8 5 11 8 7 0 7 11 10 8 7
317 11 7 6 6 11 8 7 0 7 11 10 8 7
318 11 7 6 6 10 8 8 0 7 10 10 8 7
319 10 7 6 7 9 9 8 0 7 10 10 8 7
320 11 7 6 7 9 7 8 0 7 10 10 9 6
321 11 7 6 8 8 7 8 0 7 9 11 9 6
322 11 7 6 7 9 7 8 0 7 10 10 9 6
323 11 7 6 6 9 7 8 1 7 11 9 9 6
324 11 7 7 7 7 7 8 1 7 10 10 9 6
325 11 7 7 8 8 7 8 0 7 9 11 9 6
326 10 7 7 6 10 8 8 0 7 11 9 9 6
327 10 8 6 6 10 8 8 0 7 11 9 10 5
328 11 8 7 6 9 7 8 0 7 11 9 9 6
329 10 8 6 7 9 8 8 0 7 11 9 9 6
330 10 7 7 7 9 8 8 0 7 12 8 9 6
331 10 7 6 9 8 8 8 0 7 10 10 8 7
332 10 7 7 8 8 8 8 0 7 9 11 8 7
333 10 7 6 8 9 8 7 0 8 8 12 9 6
334 10 7 6 8 9 8 7 0 8 8 12 9 6
335 10 7 7 8 9 8 7 0 8 8 12 9 6
336 10 8 6 8 9 8 7 0 8 9 11 8 7
337 10 7 7 9 8 8 7 0 8 9 11 8 7
338 10 7 6 9 8 9 7 0 8 9 11 9 6
339 9 7 6 9 7 10 7 1 8 9 11 9 6
340 9 7 7 7 7 10 7 1 8 10 10 9 6
341 9 8 6 7 7 10 7 1 8 11 9 9 6
342 10 8 7 6 7 9 7 1 8 11 9 9 6
343 9 8 6 8 8 10 7 0 8 11 9 9 6
344 10 6 7 7 9 10 6 0 8 11 10 9 6
345 9 7 6 6 9 11 6 1 8 11 10 9 6
346 8 8 6 6 9 11 6 1 8 11 10 9 6
347 8 8 5 6 10 11 6 1 9 10 10 9 6
348 8 8 5 6 10 11 7 1 9 10 9 9 6
349 8 9 5 5 10 11 7 1 8 10 10 9 6
350 9 9 6 5 9 10 7 1 8 10 10 9 6
351 9 9 6 5 9 10 7 1 8 10 10 9 6
352 9 8 6 6 8 10 7 1 8 10 10 9 6
353 9 7 7 6 8 10 8 0 8 10 10 9 6
354 9 8 6 6 9 10 8 0 8 10 10 9 6
355 9 9 5 6 9 10 7 0 9 10 10 9 6
356 9 9 5 6 9 10 6 0 9 11 10 9 6
357 10 9 5 6 9 9 7 0 8 11 10 9 6
358 9 8 5 6 9 10 8 0 7 11 10 9 6
359 9 7 6 6 9 10 8 0 7 12 9 9 6
360 11 7 6 6 9 8 7 0 8 12 9 9 6
361 10 6 8 6 9 8 7 0 8 12 9 9 6
362 11 6 8 6 9 7 7 0 8 12 9 9 6
363 11 6 7 6 9 8 7 0 8 12 9 9 6
364 10 6 7 6 9 9 7 0 8 12 9 9 6
365 11 6 6 6 9 8 7 0 8 12 9 9 6
366 11 6 6 6 9 8 7 0 8 12 9 9 6
367 11 6 6 6 9 8 7 0 8 11 9 9 7
368 10 6 6 6 9 8 8 0 7 10 10 9 7
369 10 7 5 6 9 8 8 0 7 10 10 9 7
370 10 8 4 6 9 9 8 0 7 10 10 9 7
371 12 8 5 6 9 7 8 0 7 10 10 9 7
372 11 8 5 6 9 8 7 0 8 10 10 9 7
373 11 9 5 6 8 8 7 0 8 10 10 9 7
374 11 8 6 6 8 8 7 0 8 10 10 9 7
375 11 8 6 6 8 8 7 0 8 10 10 9 7
376 11 9 5 7 7 8 7 0 8 10 10 10 6
377 11 9 6 7 7 7 7 0 8 10 9 10 7
378 9 9 6 7 7 9 7 0 8 10 9 10 7
379 10 9 6 7 7 8 6 0 9 10 9 10 7
380 10 9 6 7 7 7 6 0 9 8 11 10 7
381 11 9 5 8 6 7 6 0 9 9 10 10 7
382 12 9 5 8 6 6 6 0 9 9 10 10 7
383 12 10 5 8 6 6 5 0 9 10 10 10 7
384 12 9 6 8 6 6 5 0 9 10 10 10 7
385 12 9 6 8 6 6 5 0 9 10 10 10 7
386 12 9 6 8 6 6 5 0 9 10 10 11 6
387 12 10 5 8 6 6 5 0 9 10 9 11 7
388 12 10 5 8 6 6 5 0 9 10 9 10 8
389 12 9 5 8 6 7 5 0 9 10 9 10 8
390 13 9 5 7 7 6 5 0 9 9 10 9 9
391 12 9 5 7 7 7 5 0 9 9 10 9 9
392 12 9 6 7 6 7 5 0 9 9 10 10 8
393 12 8 7 7 6 7 5 0 9 9 10 10 8
394 13 8 7 7 6 6 5 0 9 9 10 10 8
395 13 8 8 7 6 5 5 0 9 9 10 11 7
396 12 8 7 7 6 7 5 0 9 9 10 11 7
397 12 8 7 7 6 7 5 0 9 9 10 11 7
398 12 8 8 7 5 6 5 0 9 8 11 11 7
399 12 8 7 8 4 6 5 0 9 9 11 10 7
400 12 9 6 8 4 7 5 0 9 9 11 10 7
401 11 9 6 8 5 8 5 0 9 9 11 10 7
402 12 9 6 7 6 7 5 0 9 9 11 10 7
403 12 9 6 7 6 7 5 0 9 9 11 10 7
404 13 9 6 7 6 6 5 0 9 9 11 10 7
405 12 9 6 7 6 7 5 0 9 9 11 10 7
406 12 9 7 7 5 7 5 0 9 9 11 10 7
407 12 8 8 7 5 7 4 1 9 9 11 10 7
408 11 8 8 7 5 8 4 1 9 9 11 10 7
409 11 8 8 7 5 8 4 1 9 9 11 10 7
410 12 8 7 6 6 8 4 1 9 9 11 9 8
411 12 9 6 6 6 8 4 1 9 9 11 9 8
412 12 9 6 7 5 7 4 1 9 9 11 10 7
413 12 9 6 8 4 7 5 0 9 9 11 10 7
414 12 10 6 8 4 7 5 0 9 9 11 10 7
415 12 10 6 8 4 7 5 0 9 9 11 10 7
416 12 10 6 8 4 7 5 0 9 9 11 9 8
417 12 10 6 8 4 7 5 0 9 9 11 9 8
418 12 9 7 8 4 7 5 0 9 9 11 9 8
419 13 8 8 8 4 6 5 0 9 9 11 9 8
420 12 9 7 7 5 6 5 0 9 9 11 9 8
421 12 11 5 7 4 7 5 0 9 9 11 9 8
422 11 10 5 7 4 8 5 0 9 9 11 9 8
423 11 11 4 7 4 7 6 0 8 9 11 9 8
424 11 12 4 7 4 8 6 0 8 9 11 9 8
425 11 10 5 7 4 8 6 0 8 9 11 9 8
426 10 10 5 7 4 9 6 0 8 9 11 9 8
427 10 10 6 7 4 9 6 0 8 9 11 9 8
428 10 10 6 7 4 9 6 0 8 9 11 9 8
429 10 10 6 7 4 9 6 0 8 9 11 9 8
430 10 10 6 8 4 9 6 0 8 9 11 9 8
431 11 10 7 9 3 7 6 0 8 9 11 9 8
432 11 10 7 9 3 7 6 0 8 9 11 9 8
433 11 10 7 9 3 7 6 0 8 9 11 9 8
434 11 9 7 9 3 7 6 0 8 9 11 9 8
435 11 9 7 9 3 7 6 0 8 9 11 9 8
436 11 9 8 9 3 7 6 0 8 9 11 9 8
437 11 9 9 9 3 6 6 0 8 9 11 9 8
438 11 9 9 9 3 6 6 0 8 9 11 9 8
439 11 9 9 9 3 6 6 0 8 9 11 9 8
440 11 9 9 9 3 6 6 0 8 9 11 9 8
441 11 9 8 9 3 7 6 0 8 9 11 9 8
442 11 9 9 9 3 6 6 0 8 9 11 9 8
443 12 9 9 9 3 5 6 0 8 9 11 9 8
444 12 8 10 9 3 5 6 0 8 9 11 9 8
445 12 9 9 9 3 5 6 0 8 9 11 9 8
446 12 10 8 9 3 5 6 0 8 9 11 9 8
447 12 10 8 9 3 5 6 0 8 9 11 9 8
448 12 11 7 9 3 5 6 0 8 9 11 9 8
449 10 11 7 8 3 7 6 0 8 9 11 9 8
450 10 11 7 9 3 7 6 0 8 9 11 9 8
451 10 11 6 9 4 7 6 0 8 9 11 9 8
452 10 12 6 8 4 7 6 0 8 9 11 9 8
453 10 11 7 8 4 7 6 0 8 9 11 9 8
454 10 11 7 8 4 7 6 0 8 9 11 9 8
455 9 12 8 8 4 6 6 0 8 9 11 9 8
456 9 12 8 8 4 6 6 0 8 9 11 9 8
457 9 11 9 8 4 6 6 0 8 9 11 9 8
458 9 13 7 8 4 6 6 0 8 9 11 9 8
459 9 13 7 8 4 6 6 0 8 9 11 9 8
460 9 13 7 9 3 6 6 0 8 9 11 9 8
461 9 12 8 9 3 6 6 0 8 9 11 9 8
462 10 13 7 9 3 5 6 0 8 9 11 9 8
463 10 13 7 9 3 5 6 0 8 9 11 9 8
464 10 14 5 9 3 6 6 0 8 9 11 9 8
465 10 14 5 9 3 6 6 0 8 9 11 9 8
466 9 13 7 9 3 6 6 0 8 9 11 9 8
467 9 13 7 9 3 6 6 0 8 10 10 9 8
468 9 13 7 9 3 6 6 0 8 10 10 9 8
469 9 13 7 9 3 6 6 0 8 10 10 9 8
470 10 13 6 8 5 5 6 0 8 9 11 9 8
471 10 12 6 9 5 5 6 0 8 9 11 9 8
472 10 11 7 9 5 5 6 0 8 9 11 9 8
473 10 11 7 9 5 5 6 0 8 9 11 9 8
474 10 11 8 9 4 5 6 0 8 9 11 9 8
475 9 11 8 9 4 6 6 0 8 9 11 9 8
476 10 11 8 8 5 5 6 0 8 9 11 9 8
477 10 12 7 8 5 5 6 0 8 9 11 9 8
478 10 12 7 8 5 5 6 0 8 9 11 9 8
479 10 12 6 9 5 5 6 0 8 9 11 9 8
480 10 11 7 9 5 5 6 0 8 9 11 9 8
481 10 11 7 9 5 5 6 0 8 9 11 9 8
482 10 11 8 9 4 5 6 0 8 9 11 9 8
483 10 11 8 8 5 5 6 0 8 9 11 9 8
484 10 12 7 8 5 5 6 0 8 9 11 9 8
485 9 12 7 8 5 6 6 0 8 9 11 9 8
486 9 12 7 9 4 6 6 0 8 9 11 9 8
487 9 12 8 8 4 6 6 0 8 9 11 9 8
