timeStep areaDensityCounting-PID5 areaDensityCounting-PID6 areaDensityCounting-PID7 areaDensityCounting-PID8 areaDensityCounting-PID9 areaDensityCounting-PID10 areaDensityCounting-PID11 areaDensityCounting-PID12 areaDensityCounting-PID13 areaDensityCounting-PID14 areaDensityCounting-PID15 areaDensityCounting-PID16 areaDensityCounting-PID17
48 8 6 9 10 7 14 7 1 9 4 6 8 11
49 8 6 9 10 7 14 7 1 9 3 6 10 10
50 8 6 9 10 7 14 6 1 9 4 6 8 11
51 8 6 9 10 7 14 6 1 9 4 6 9 10
52 8 6 9 10 7 14 7 1 7 4 6 9 10
53 8 6 9 10 7 14 7 1 8 3 6 9 11
54 8 6 9 10 7 14 8 1 7 3 6 9 11
55 8 6 9 10 7 14 8 1 7 3 6 11 9
56 8 6 9 10 7 14 8 1 7 4 5 12 8
57 8 6 9 10 7 14 8 1 8 5 4 12 8
58 8 6 9 10 7 14 8 1 8 5 5 11 8
59 8 6 9 10 7 14 8 1 8 3 6 10 10
60 8 6 8 10 7 15 7 1 9 3 6 10 10
61 8 6 8 10 7 15 7 1 9 4 5 10 10
62 8 6 8 10 7 15 7 1 8 5 5 10 10
63 8 6 8 10 7 15 7 1 8 5 5 11 9
64 9 6 8 10 7 14 6 1 9 5 5 11 9
65 9 6 8 10 7 14 6 1 9 5 5 10 10
66 9 6 8 10 7 14 6 1 9 5 5 9 11
67 9 6 8 10 7 14 5 1 10 5 5 13 7
68 9 7 7 9 8 14 5 1 10 5 5 12 8
69 8 7 6 11 7 15 7 1 8 4 6 12 8
70 8 7 6 11 7 15 6 1 9 4 6 11 9
71 8 7 6 10 8 15 6 1 9 5 5 12 8
72 8 7 6 9 9 15 6 1 9 4 7 11 8
73 8 7 7 9 8 15 7 1 8 4 7 11 8
74 9 7 7 9 8 14 7 1 8 4 7 12 7
75 9 7 7 9 8 14 7 1 8 4 7 12 7
76 9 7 7 9 8 14 8 1 7 5 7 12 6
77 9 7 7 10 7 14 8 1 7 5 6 12 7
78 9 7 7 10 7 14 8 1 7 4 7 13 6
79 9 7 7 10 7 14 8 1 7 5 7 12 6
80 9 7 7 10 7 14 8 1 7 6 7 12 5
81 9 7 6 10 8 14 8 1 7 6 7 10 7
82 9 7 6 10 8 14 8 1 7 6 7 10 7
83 9 7 6 10 8 14 7 1 8 6 7 10 7
84 9 7 6 10 8 14 7 1 8 7 5 11 7
85 9 7 7 10 8 13 7 1 8 6 6 11 7
86 9 7 7 10 8 13 7 1 9 6 5 10 8
87 9 7 7 10 8 13 7 1 9 7 5 10 7
88 8 7 7 10 7 14 7 1 9 7 5 10 7
89 8 7 7 10 7 14 8 1 9 6 5 10 7
90 8 7 7 10 7 14 9 1 8 5 6 10 7
91 8 7 7 10 7 14 10 1 7 5 6 11 6
92 8 7 7 10 7 14 10 1 8 5 6 9 7
93 8 7 7 10 7 14 9 1 9 5 6 8 8
94 8 7 7 10 7 14 10 1 8 6 5 10 6
95 8 7 7 10 7 14 10 1 8 6 5 10 6
96 8 7 8 10 6 14 10 1 8 6 5 11 5
97 8 7 8 10 6 14 11 1 7 7 5 10 5
98 8 7 8 10 6 14 9 1 9 7 5 10 5
99 8 7 9 9 7 14 10 1 9 6 4 10 6
100 8 6 9 10 7 14 9 1 10 5 5 10 6
101 8 6 8 11 7 14 10 1 9 5 5 9 7
102 8 6 8 11 7 14 9 1 9 6 5 10 6
103 7 6 8 11 7 15 8 1 11 6 4 9 7
104 8 6 8 11 7 14 9 1 10 7 3 9 7
105 8 6 8 9 8 14 9 1 9 7 5 8 7
106 8 6 8 9 8 14 9 1 9 7 5 9 6
107 7 6 8 10 8 15 11 1 7 7 5 8 7
108 8 6 8 10 8 14 12 1 6 7 5 9 6
109 8 6 8 10 8 14 12 1 7 5 5 10 6
110 8 6 8 10 8 14 12 1 7 6 5 10 5
111 8 6 8 10 8 14 11 1 7 7 5 10 5
112 8 6 8 10 8 14 11 1 7 7 5 10 5
113 8 6 8 10 8 14 11 1 7 7 5 9 6
114 8 6 7 10 8 15 11 1 8 7 4 9 6
115 8 6 8 10 8 14 11 1 7 7 6 9 5
116 8 6 8 10 8 14 10 1 8 7 6 7 7
117 8 6 8 10 8 14 9 1 8 9 5 9 5
118 8 6 8 10 8 14 11 1 7 8 5 9 5
119 8 6 8 10 8 14 9 1 8 9 5 10 4
120 8 7 7 10 8 14 9 1 7 9 6 10 4
121 9 6 7 10 8 14 10 1 7 9 5 10 4
122 9 6 7 10 8 14 8 1 9 10 5 10 3
123 9 5 8 10 8 14 9 1 9 8 6 9 4
124 10 5 8 10 8 13 9 1 9 9 5 9 4
125 9 5 8 10 8 14 9 1 9 9 5 9 4
126 9 5 8 10 8 14 8 1 9 10 5 9 4
127 9 5 8 10 8 14 9 1 8 10 5 9 4
128 9 5 8 10 8 14 9 1 8 9 7 9 3
129 9 5 8 10 8 14 11 1 7 8 7 8 4
130 8 5 8 10 8 15 11 1 7 8 7 8 4
131 8 5 8 11 7 15 10 1 7 8 8 8 4
132 8 5 8 11 7 15 9 1 8 9 8 8 3
133 8 5 8 11 7 15 11 1 7 8 8 7 4
134 8 5 8 13 5 15 10 1 8 10 6 7 4
135 8 5 8 12 6 15 9 0 8 11 8 7 3
136 8 5 8 11 7 15 9 0 8 11 9 7 2
137 8 5 8 10 7 15 9 1 8 12 8 7 2
138 8 5 8 10 7 15 10 0 8 11 8 8 2
139 8 5 8 10 7 15 9 0 9 11 8 6 4
140 8 5 8 10 7 15 9 0 9 11 8 6 4
141 8 5 8 10 6 15 8 1 10 11 8 6 4
142 8 6 9 9 6 14 9 1 10 11 7 6 4
143 8 6 9 9 6 14 9 1 10 11 7 6 4
144 8 5 9 9 6 14 9 1 9 11 8 6 4
145 8 5 9 9 6 14 8 1 10 11 8 6 4
146 8 5 9 10 6 14 8 1 10 11 8 6 4
147 8 5 8 10 7 14 10 0 9 10 9 6 4
148 8 5 8 10 7 14 10 0 9 10 9 6 4
149 8 5 9 10 6 14 9 0 10 11 8 6 4
150 8 5 9 10 6 14 10 0 10 11 7 6 4
151 8 5 8 10 7 14 10 0 10 11 7 6 4
152 8 5 8 10 7 14 9 0 11 12 6 6 4
153 8 5 8 10 7 14 10 0 10 12 6 6 4
154 8 5 8 10 7 14 10 0 10 12 6 6 4
155 8 5 8 10 7 14 11 0 9 12 6 6 4
156 8 5 8 10 7 14 11 0 9 11 7 6 4
157 8 5 8 10 7 14 12 0 9 10 7 6 4
158 8 5 8 10 7 14 11 0 9 10 8 6 4
159 8 5 8 10 7 14 11 0 9 10 8 5 5
160 8 5 7 10 7 15 9 0 10 10 10 5 4
161 8 6 7 10 6 15 10 0 9 10 9 5 5
162 8 6 7 10 6 15 9 0 11 9 9 6 4
163 8 5 7 11 5 15 9 0 10 9 10 6 4
164 8 5 8 10 6 15 8 0 9 10 11 6 4
165 8 5 8 10 6 15 8 0 9 10 11 6 4
166 8 5 7 10 7 15 8 0 10 11 9 6 4
167 8 5 6 11 7 15 8 0 9 12 9 6 4
168 8 6 5 11 7 15 9 0 9 10 9 7 4
169 8 6 7 11 6 14 8 0 10 11 8 7 4
170 8 6 7 10 7 14 8 0 9 10 10 7 4
171 9 6 7 10 7 13 9 0 8 10 10 7 4
172 9 6 7 10 7 13 8 0 9 10 11 6 4
173 9 6 7 10 7 13 8 0 9 10 11 6 4
174 9 6 7 10 6 13 9 1 9 9 11 6 4
175 10 5 7 10 6 13 8 0 11 9 9 7 5
176 9 4 7 11 6 14 8 0 11 9 10 6 5
177 9 4 7 10 7 14 9 0 10 9 10 7 4
178 9 4 7 10 7 14 8 0 10 9 11 7 4
179 9 4 7 10 7 14 9 0 9 9 10 8 4
180 9 5 6 10 7 14 9 0 9 9 10 8 4
181 9 5 6 10 7 14 9 0 9 10 9 8 4
182 9 5 6 10 7 14 9 0 10 9 9 7 5
183 9 5 6 10 7 14 8 0 10 11 8 7 5
184 9 5 6 11 6 14 7 0 11 10 9 7 5
185 9 5 6 12 5 14 8 0 10 10 9 8 4
186 9 5 6 11 6 14 8 0 10 10 9 8 4
187 8 6 6 11 6 14 9 0 9 9 10 7 5
188 8 6 6 11 6 14 8 0 10 10 9 8 4
189 8 6 6 11 6 14 6 0 12 10 8 8 5
190 8 6 6 11 6 14 8 0 10 10 8 9 4
191 8 6 6 11 6 14 8 0 9 10 9 9 4
192 8 6 6 11 6 14 7 0 10 10 9 9 4
193 8 6 6 11 6 14 8 0 9 9 10 8 5
194 8 6 6 11 6 14 8 0 9 9 10 8 5
195 8 6 6 11 6 14 8 0 9 9 9 8 6
196 8 6 6 11 6 14 7 0 10 9 9 8 6
197 8 7 5 11 6 14 8 0 9 9 9 9 5
198 8 7 5 9 6 14 9 1 8 8 10 9 5
199 8 7 5 9 6 14 8 0 9 9 10 9 5
200 8 7 5 9 6 14 8 0 9 10 10 8 5
201 7 7 5 9 6 15 7 0 10 10 10 9 4
202 7 7 5 9 6 14 7 0 10 10 9 8 6
203 7 7 5 9 6 14 7 0 10 10 9 8 6
204 7 7 5 9 6 14 9 0 8 10 9 8 6
205 7 7 5 9 6 14 9 0 8 9 10 8 6
206 7 7 5 9 6 14 8 0 9 9 10 9 5
207 7 7 5 9 6 14 8 0 8 9 11 9 5
208 7 7 5 9 6 14 7 0 9 9 11 9 5
209 7 7 5 9 6 14 7 0 9 10 10 9 5
210 7 7 5 9 6 14 7 0 9 8 12 9 5
211 7 6 6 9 6 14 6 0 10 8 12 9 5
212 7 6 6 9 6 14 6 0 10 10 10 8 6
213 7 6 6 8 7 14 6 0 10 9 11 8 6
214 7 6 6 9 6 14 7 0 9 10 11 8 5
215 8 5 6 9 6 14 7 0 9 10 11 8 5
216 7 6 6 9 6 15 7 0 9 11 9 8 6
217 7 6 6 9 6 15 6 0 10 11 9 8 6
218 7 6 6 9 6 15 7 0 9 9 11 8 6
219 8 6 6 9 6 14 6 0 10 9 11 8 6
220 8 6 6 9 6 14 6 0 10 9 10 9 6
221 8 6 6 9 6 14 6 0 10 9 10 9 6
222 8 6 6 9 6 14 7 0 9 9 10 9 6
223 8 6 6 10 5 14 7 0 9 9 10 9 6
224 8 7 5 9 7 14 6 0 9 10 10 9 6
225 8 6 5 11 6 14 6 0 9 10 10 10 5
226 9 5 5 11 6 14 7 0 8 10 10 10 5
227 9 5 5 11 6 14 7 0 8 10 10 10 5
228 9 5 6 11 6 13 7 0 8 10 10 10 5
229 9 5 6 11 6 13 7 0 8 10 10 10 5
230 9 5 6 10 7 13 6 0 9 10 10 10 5
231 9 6 6 9 7 13 6 0 8 10 11 10 5
232 10 6 6 9 7 12 5 0 9 10 11 10 5
233 10 6 6 9 7 12 6 0 8 9 12 10 5
234 10 6 6 9 7 12 6 0 8 9 12 10 5
235 10 6 6 9 7 12 6 0 8 9 11 10 6
236 10 6 6 9 7 12 6 0 8 9 11 10 6
237 10 6 6 9 7 12 6 0 8 8 12 10 6
238 10 6 6 9 7 12 5 0 8 11 10 10 6
239 10 6 6 9 7 12 5 0 8 11 11 9 6
240 10 6 6 9 7 12 5 0 8 10 12 9 6
241 10 6 6 9 7 12 5 0 8 10 12 9 6
242 10 6 6 9 7 12 5 0 8 10 12 9 6
243 9 6 6 9 7 13 5 0 8 10 12 9 6
244 9 6 6 9 7 13 4 0 9 10 12 9 6
245 9 6 6 9 7 13 4 0 9 10 12 9 6
246 9 6 6 9 7 13 6 0 7 10 12 9 6
247 9 6 6 9 7 13 6 0 7 10 12 9 6
248 10 6 6 9 7 12 6 0 7 10 12 9 6
249 9 6 6 9 7 13 6 0 7 10 11 10 6
250 10 6 6 9 7 12 6 0 7 10 11 10 6
251 9 6 6 9 7 13 6 0 7 10 11 9 7
252 9 6 6 9 7 13 5 0 8 10 11 10 6
253 9 6 6 9 7 13 5 0 8 10 11 10 6
254 9 6 6 9 7 13 5 0 8 9 12 10 6
255 9 6 6 8 8 13 5 0 8 9 11 10 7
256 9 7 5 9 7 13 5 0 8 9 11 10 7
257 9 8 3 9 8 13 5 0 8 9 11 10 7
258 9 8 3 9 8 13 4 0 8 10 11 10 7
259 9 7 5 9 8 12 4 0 8 10 11 11 6
260 8 7 5 9 8 13 4 0 8 11 11 10 6
261 8 7 5 10 7 13 4 0 8 10 12 9 7
262 8 6 6 10 7 13 4 0 8 10 12 9 7
263 8 6 6 10 7 13 4 0 8 10 11 9 8
264 8 6 6 10 7 13 4 0 8 10 12 9 7
265 8 6 6 10 7 13 4 0 8 10 12 9 7
266 8 6 6 10 7 13 4 0 8 11 11 9 7
267 8 6 6 10 7 13 4 0 8 11 11 10 6
268 8 6 6 11 6 13 4 0 8 11 11 11 5
269 8 6 6 11 6 13 4 0 8 11 11 10 6
270 8 6 6 11 6 13 4 0 8 11 11 11 5
271 8 6 6 11 6 13 4 0 8 11 10 11 6
272 8 6 6 11 6 13 4 0 8 11 10 11 6
273 8 6 6 11 6 13 4 0 8 11 10 11 6
274 8 6 6 11 6 13 4 0 8 11 10 12 5
