timeStep areaDensityCounting-PID5 areaDensityCounting-PID6 areaDensityCounting-PID7 areaDensityCounting-PID8 areaDensityCounting-PID9 areaDensityCounting-PID10 areaDensityCounting-PID11 areaDensityCounting-PID12 areaDensityCounting-PID13 areaDensityCounting-PID14 areaDensityCounting-PID15 areaDensityCounting-PID16 areaDensityCounting-PID17
48 8 10 5 4 4 11 5 0 5 4 5 10 9
49 8 10 5 4 4 11 5 0 5 4 5 10 9
50 8 10 5 4 4 11 5 0 5 4 5 10 9
51 8 10 5 4 4 11 5 0 5 4 5 10 9
52 8 10 5 4 4 11 5 0 5 4 5 10 9
53 8 10 5 4 4 11 6 0 4 4 5 10 9
54 8 10 5 4 4 11 6 0 4 4 5 10 9
55 8 10 5 4 4 11 6 0 4 4 5 10 9
56 8 10 5 4 4 11 5 0 5 4 5 10 9
57 8 10 5 4 4 11 4 0 6 4 5 10 9
58 8 10 5 4 4 11 5 0 5 4 5 10 9
59 8 10 5 4 4 11 5 0 5 4 5 10 9
60 8 10 5 4 4 11 5 0 5 4 5 10 9
61 8 10 5 4 4 11 5 0 5 4 5 10 9
62 8 10 5 4 4 11 5 0 5 4 5 10 9
63 8 10 5 4 4 11 5 0 5 4 5 10 9
64 8 10 5 4 4 11 5 0 5 4 5 10 9
65 8 10 5 4 4 11 5 0 5 4 5 10 9
66 8 10 5 4 4 11 5 0 5 4 5 10 9
67 8 10 5 4 4 11 5 0 5 4 5 10 9
68 8 10 5 4 4 11 5 0 5 4 5 10 9
69 8 10 5 4 4 11 5 0 5 4 5 10 9
70 8 10 5 4 4 11 5 0 5 4 5 10 9
71 8 10 5 4 4 11 5 0 5 4 5 10 9
72 8 10 5 4 4 11 5 0 5 4 5 10 9
73 8 10 5 4 4 11 5 0 5 5 4 10 9
74 8 10 5 4 4 11 5 0 5 4 5 10 9
75 8 10 5 4 4 11 5 0 5 4 5 10 9
76 8 10 5 4 4 11 5 0 5 4 5 10 9
77 8 10 5 4 4 11 5 0 5 4 5 10 9
78 8 10 5 4 4 11 5 0 5 4 5 10 9
79 8 10 5 4 4 11 5 0 5 4 5 10 9
80 8 10 5 4 4 11 5 0 5 4 5 10 9
81 8 10 5 4 4 11 5 0 5 4 5 10 9
82 8 10 5 4 4 11 5 0 5 4 5 10 9
83 8 10 5 4 4 11 5 0 5 4 5 10 9
84 8 10 5 4 4 11 5 0 5 4 5 10 9
85 8 10 5 4 4 11 5 0 5 4 5 10 9
86 9 10 5 4 4 10 5 0 5 4 5 10 9
87 8 10 5 4 4 11 5 0 5 4 5 10 9
88 8 10 5 4 4 11 5 0 5 4 5 10 9
89 8 10 5 4 4 11 5 0 5 4 5 10 9
90 8 10 5 4 4 11 5 0 5 4 5 9 10
91 8 10 5 4 4 11 5 0 5 4 5 9 10
92 8 10 5 4 4 11 5 0 5 4 5 9 10
93 7 10 5 4 4 12 5 0 5 4 6 9 9
94 7 10 5 4 4 12 5 0 5 4 6 9 9
95 7 10 5 4 4 12 5 0 5 4 5 9 10
96 7 10 5 4 4 12 5 0 5 4 5 9 10
97 7 10 5 4 4 12 5 0 5 4 5 9 10
98 7 10 5 4 4 12 5 0 5 4 5 9 10
99 7 10 5 4 4 12 5 0 5 4 5 9 10
100 7 10 5 4 4 12 5 0 5 4 5 9 10
101 7 10 6 4 4 11 5 0 5 4 5 9 10
102 7 10 6 4 4 11 5 0 5 4 5 9 10
103 7 10 6 4 4 11 5 0 5 4 5 9 10
104 7 10 6 4 4 11 5 0 5 4 5 9 10
105 7 10 6 4 4 11 5 0 5 4 5 9 10
106 7 10 6 4 4 11 5 0 5 4 5 9 10
107 7 10 6 4 4 11 5 0 5 4 5 9 10
108 7 10 6 4 4 11 5 0 5 4 5 9 10
109 7 10 6 4 4 11 5 0 5 4 5 9 10
110 7 10 6 4 4 11 5 0 5 4 5 9 10
111 7 10 6 4 4 11 5 0 5 4 5 9 10
112 7 10 6 4 4 11 5 0 5 4 5 9 10
113 7 10 6 4 4 11 5 0 5 4 5 9 10
114 7 10 6 4 4 11 5 0 5 4 5 9 10
115 7 10 6 4 4 11 5 0 5 4 5 9 10
116 7 10 6 4 4 11 5 0 5 4 5 9 10
117 7 10 6 4 4 11 5 0 5 4 5 9 10
118 7 10 6 4 4 11 5 0 5 4 5 9 10
119 7 10 6 4 4 11 5 0 5 4 5 9 10
120 7 10 6 4 4 11 5 0 5 4 5 9 10
121 7 10 6 4 4 11 5 0 5 4 5 9 10
122 7 10 6 4 4 11 5 0 5 4 5 9 10
123 7 10 6 4 4 11 5 0 5 4 5 9 10
124 7 10 6 4 4 11 5 0 5 4 5 9 10
125 7 10 6 4 4 11 5 0 5 4 5 9 10
126 8 10 6 4 4 10 5 0 5 4 5 9 10
